,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
388,The performance was energetic,A performance was energetic.,"[-0.45910245  0.81369525 -0.1385507  ... -0.9781392  -2.2415087
  1.6903738 ]","[-1.6599613   0.0153965   0.73110527 ... -0.9640735  -1.9526107
  2.1771808 ]"
389,A festival brought people together,The festival brought people together.,"[ 1.2035569  -1.26472     1.927646   ... -1.234155    0.12516494
  0.08616154]","[ 2.257466   -0.8838973   2.6398857  ... -0.7785744   0.1666435
  0.08888026]"
390,The celebration was joyous,Celebration was joyous.,[ 0.1880134 -2.3318188  1.0681198 ... -1.0446426 -0.4923296  3.5614338],"[-0.43678975 -2.616453    1.5519423  ... -1.5679084  -0.67906004
  2.5809157 ]"
391,A parade filled the streets,The parade filled the streets.,"[ 0.3562003  -4.3103     -0.19580956 ...  0.5415772  -2.960727
  1.7598217 ]",[ 0.3709263 -3.517821   0.7740604 ...  1.5014033 -2.319952   0.8378423]
392,The crowd cheered enthusiastically,A crowd cheered enthusiastically.,"[-1.3564253   2.8866043  -0.25604814 ...  1.0584725  -0.03221047
  4.591383  ]","[-1.1995441   3.1899304   0.28098002 ...  0.71358895  0.4020905
  4.3489885 ]"
393,A carnival offered many attractions,The carnival offered many attractions.,"[-0.4478436  -2.9083123   0.76106966 ... -1.0960019   1.2827164
  1.7283787 ]","[-0.25463617 -3.7806742   0.957836   ... -0.8573199   1.8665701
  1.1180134 ]"
394,The atmosphere was festive,An atmosphere was festive.,[ 1.3402631 -1.8349737  1.0806408 ... -0.4618961 -3.0296164  1.8343235],"[ 0.07828689 -1.7137575   1.7977612  ... -0.66734743 -2.413404
  1.5397017 ]"
395,A game brought excitement,The game brought excitement.,"[ 0.0632416   0.01901686 -0.8308447  ... -1.2076303   2.5282915
  3.1450572 ]","[-0.01067543  0.8944975  -0.2820645  ...  0.08097387  3.0169673
  2.6354141 ]"
396,The competition was fierce,Competition was fierce.,"[ 2.4811869  -0.8092186   0.03277689 ... -0.5693338  -3.942965
  3.4643373 ]","[ 1.4866667  -0.03697672  0.16140668 ... -0.19135961 -2.1673067
  2.943912  ]"
397,A team worked together,The team worked together.,"[ 0.11819905 -0.11529768  0.55628914 ... -1.8696799  -3.3715086
  2.445738  ]",[ 0.5707569  0.1772637  0.7449609 ... -1.735466  -3.1774724  3.734655 ]
398,The collaboration was seamless,Collaboration was seamless.,"[ 2.829164   -1.3500968   1.3252105  ... -1.207898    0.10574579
  1.2378353 ]","[ 2.1215508  -1.7744546   2.3435786  ... -1.3469673   1.8735276
  0.32281902]"
399,A strategy was devised,The strategy was devised.,[ 0.5354493  2.218117   1.7142287 ... -1.3385363 -0.4622507  1.191938 ],"[ 0.1563894   1.6195818   1.9369644  ... -0.89349014 -0.17326348
  0.6700553 ]"
400,The plan was executed perfectly,A plan was executed perfectly.,[ 1.356305   2.285541   1.5105584 ... -1.8891598 -1.225761   1.5867822],"[ 0.77558047  2.8509223   1.7155253  ... -2.6822014  -0.6905517
  1.0356829 ]"
401,A goal was scored,The goal was scored.,"[ 1.2308174   0.8075602   1.6413271  ... -1.6189585  -0.64243764
  3.8577232 ]","[ 0.85518104  3.9767227   1.6519821  ... -1.4054997   0.43226662
  3.035655  ]"
402,The victory was celebrated,Victory was celebrated.,"[ 1.3231884   2.3235013  -0.22823772 ... -0.54075277 -3.1175613
  4.409029  ]","[ 0.85052174  2.3865938   1.2452766  ... -0.8961201  -1.3898079
  3.3917668 ]"
403,A trophy was awarded,The trophy was awarded.,"[-0.8850852   3.043096    0.94690907 ... -2.8240163   2.420308
  4.4553385 ]",[-0.8207675  3.0173435  1.8267628 ... -2.236939   1.6253341  5.0684347]
404,The prize was well-deserved,A prize was well-deserved.,[1.3150841  4.857225   0.7134022  ... 0.53069687 0.40185905 2.9826524 ],[0.6902341  4.2583547  0.6900139  ... 0.48495477 1.5827873  2.8723102 ]
405,A medal was presented,The medal was presented.,"[-0.71234953  4.5354137   1.0304887  ... -2.5438771   0.21935146
  3.4529743 ]","[-0.30629236  4.832118    1.6307781  ... -2.2088983   0.5335542
  3.4795086 ]"
406,The honor was appreciated,Honor was appreciated.,"[ 0.8183379   4.633337    2.08523    ... -0.5881701  -0.33689618
  2.3734996 ]",[ 0.4046095  2.019205   2.1207976 ... -1.1661642  1.5901976  1.3708518]
407,A record was broken,The record was broken.,"[-0.07660332  1.2568913   1.5526186  ... -0.5893842   1.164388
  1.752075  ]","[-0.11595714  2.4379106   1.0406334  ... -0.07482105  1.6542814
  1.1092485 ]"
408,The achievement was remarkable,An achievement was remarkable.,"[ 1.1317539   2.8759003  -0.49231032 ... -0.27622116 -0.8271508
  2.8248262 ]","[ 0.46036333  2.9428015   0.7773453  ... -1.0003569   0.4276743
  2.409465  ]"
409,A champion emerged,The champion emerged.,"[ 2.9862149   2.3400028   0.45993015 ... -0.93317103 -2.0563252
  4.452287  ]","[ 2.1230762   2.60623     1.0390937  ... -0.21496126 -0.7008563
  4.127256  ]"
410,The winner was congratulated,A winner was congratulated.,"[ 0.8296782   5.0011277  -0.49387082 ... -0.17032409  1.6555141
  3.9314842 ]","[ 0.23450883  4.477396    0.41864905 ... -0.11437652  1.9072341
  4.6188226 ]"
411,A match was played,The match was played.,"[ 2.5714402  -0.9155516   0.6207143  ... -0.06340253 -3.5659735
  4.2508726 ]","[ 1.9772251  -1.358862   -0.432794   ...  0.76175034 -3.3023121
  5.324436  ]"
412,The game was intense,A game was intense.,"[ 2.3514004  -1.9337262  -0.32528466 ... -0.18454838 -1.7703071
  3.5287857 ]","[ 1.0183722  -2.1284153   0.04380284 ... -0.86496556 -1.0711774
  4.817187  ]"
413,A player performed exceptionally,The player performed exceptionally.,"[ 1.7143546   1.9932373  -0.75839186 ... -4.1566787  -1.0167911
  2.3506944 ]",[ 2.3990402  3.3802872 -1.5306851 ... -3.5478415 -0.8336069  2.4633927]
414,The skill was evident,Skill was evident.,"[ 0.6524066   1.09492     0.02450019 ... -0.36526984 -0.5140143
  1.8421098 ]","[-0.07457739  1.1528047   1.2951609  ... -0.4333213   0.3888088
  0.93375695]"
415,A team showed determination,The team showed determination.,"[ 0.81957895  1.8965036  -0.23868933 ... -2.7766292  -2.2844744
  3.1211314 ]","[ 1.4799205   1.767718    0.19642425 ... -1.8153406  -2.7582245
  3.894048  ]"
416,The effort was admirable,Effort was admirable.,"[ 1.0625888   3.8173835   0.13856247 ... -0.9759558  -2.2904625
  0.24592575]",[ 0.0647224  2.6624453  1.5770422 ... -1.0051032 -0.9959877 -0.1462683]
417,A coach guided the players,The coach guided the players.,"[ 0.9617098   2.35924     1.6730592  ... -0.8826853  -0.45294175
  3.0667732 ]",[1.8534555  3.4972     0.90527105 ... 0.20300192 1.2971421  2.9360783 ]
418,The leadership was inspirational,Leadership was inspirational.,"[-1.2177631   2.7306013   0.7742648  ... -0.16807218 -1.9826908
  1.1324271 ]","[-2.0987747   2.2367225   0.37444133 ... -0.33473969 -0.7162868
  0.36522907]"
419,A strategy was developed,The strategy was developed.,"[ 0.6379354   2.019075    1.9676307  ... -1.2945892   0.05707386
  0.91225034]","[ 0.4971241   1.1845934   2.3687277  ... -0.5655642  -0.07148659
  0.5826267 ]"
420,The tactics were effective,Tactics were effective.,[ 1.080651   4.086479   0.8521815 ... -1.6232865 -2.6007476  2.4593008],[ 1.119866   2.6284153  1.365414  ... -1.9902451 -1.0891602  2.1516337]
421,A training session was conducted,The training session was conducted.,"[ 0.5000639  -2.639277    0.74975884 ... -2.233048   -2.803843
  2.3395436 ]","[ 0.6413209  -2.4002159   0.48485103 ... -1.2128763  -1.7398888
  2.740289  ]"
422,The practice was rigorous,Practice was rigorous.,"[ 2.1875389   0.08763437 -0.01127145 ...  0.7540122  -1.8627975
  1.5654119 ]","[ 0.578876   -0.52380073  0.06337783 ... -0.6173096  -0.36544722
  1.7570009 ]"
423,A workout improved fitness,The workout improved fitness.,"[-0.4513443   1.3701168  -0.93923545 ... -2.339233   -0.32401752
  2.9238553 ]","[-0.11733842  2.0632415   0.29687223 ... -1.3346555  -0.12213363
  1.6916345 ]"
424,The exercise was beneficial,Exercise was beneficial.,"[ 1.5718007   3.1981378   1.2625382  ... -0.06325737  0.1693201
  1.3878306 ]",[ 2.3137698  3.833874   2.0303202 ... -1.6138862  5.364062   1.6018417]
425,A healthy lifestyle was adopted,The healthy lifestyle was adopted.,"[ 0.46003485  1.5415156   0.2289842  ... -0.7656512  -0.10083604
  2.1473105 ]",[1.4920028 1.9977697 0.8203381 ... 0.2781321 1.0229241 2.8532333]
426,The benefits were numerous,Benefits were numerous.,[2.4875064  4.5865755  1.1540443  ... 0.35064298 1.607055   1.9364953 ],[2.278352   4.007939   0.98117745 ... 0.11790299 2.6880412  1.3424916 ]
427,A diet was followed,The diet was followed.,[ 3.1886096  3.1197658  1.4258921 ... -1.6904504 -0.9917951  2.5727167],"[ 2.3568544   3.1268647   1.5305735  ... -0.41921872  0.9021309
  2.456841  ]"
428,The nutrition was balanced,Nutrition was balanced.,[-0.3373769  2.9397478  1.1218419 ... -0.6641451 -1.2731807  2.63582  ],"[ 0.0239547   2.8358557   1.6524397  ... -0.36509323  0.39329594
  3.648253  ]"
429,A meal was prepared,The meal was prepared.,"[-1.9159377   0.83062065  0.8510817  ... -0.9455811  -1.6775453
  2.2842765 ]","[-1.0017476   0.30769077  1.1102794  ...  1.1117511  -1.0359141
  1.2890991 ]"
430,The food was nutritious,Food was nutritious.,"[-1.032638    3.6139102   0.9359784  ... -0.33490494 -0.9496216
  1.3712635 ]","[-0.8599229   2.6261215   2.6307292  ... -0.57898825 -0.20530382
  1.0456462 ]"
431,A recipe was followed,The recipe was followed.,[ 0.7250898  2.961887   0.6603594 ... -2.2509172 -2.660442   4.263656 ],"[ 0.605821    2.650496    0.715137   ... -0.49466863 -1.3399068
  3.4660792 ]"
432,The instructions were clear,Instructions were clear.,"[ 0.506016    2.7481015   0.26820785 ... -2.006723   -0.12701118
  3.862504  ]",[ 0.9746059  3.07759    1.2370292 ... -1.9745508  0.803886   2.3343987]
433,A ingredient was added,The ingredient was added.,"[ 0.15317327  5.786508    1.1957955  ... -0.61115044 -2.7686372
  3.473946  ]","[ 0.4337898   5.28787     1.9305398  ...  0.01397005 -1.5013804
  3.410693  ]"
434,The flavor was enhanced,Flavor was enhanced.,"[-1.5279381   1.704777    2.0697136  ...  0.87306404 -1.025981
  1.1442335 ]","[-0.67399853  0.55302066  1.8997132  ...  1.2440401  -0.8426651
  0.75297415]"
435,A dish was created,The dish was created.,"[-0.25843328  0.4490345   2.0073361  ... -0.9681585  -2.588311
  2.8398912 ]","[-0.14825773  1.588068    1.4100521  ... -0.17271508 -0.9663803
  2.3370667 ]"
436,The presentation was elegant,Presentation was elegant.,"[-0.29779652 -0.09939714 -0.7290243  ... -1.3057389  -0.9027392
  1.5251231 ]","[-1.2366018   0.09325527  0.02869946 ... -1.7796668  -0.58877504
  1.9684501 ]"
437,A table was set,The table was set.,"[ 2.265384   -2.876386   -0.79626477 ... -2.4970813  -0.74307406
  3.9174902 ]","[ 2.5522652  -1.8987572   1.6419153  ... -0.7882973  -0.07969165
  3.9771943 ]"
438,The place setting was attractive,A place setting was attractive.,"[ 1.242168   -3.9738796   1.6127903  ... -0.6213641   0.54302037
  1.9311264 ]",[ 0.7993087 -3.2069285  1.7814345 ... -0.7693806  1.2796636  1.3687235]
439,A guest arrived,The guest arrived.,"[ 1.9124917   0.19673304  3.0647385  ... -2.549328   -0.14878167
  3.7521753 ]",[ 1.860903   0.8014258  3.5066364 ... -1.2855283  1.5879145  3.6454642]
440,The host greeted them warmly,A host greeted them warmly.,"[ 2.2497256   1.1894438   2.2581878  ... -0.20274822  2.2061024
  2.4701316 ]","[ 2.266024    1.9293494   1.9722289  ... -0.60585564  1.8759419
  2.893017  ]"
441,A conversation began,The conversation began.,[ 1.5899051 -2.7471764  0.7299996 ... -1.2648523 -3.3316166  3.462518 ],"[ 2.1694877  -1.4553132   0.9336087  ... -0.09735331 -1.5511882
  1.7186588 ]"
442,The discussion was engaging,Discussion was engaging.,"[ 0.87713754 -3.880177    0.22909185 ... -1.2455614  -1.8788581
  2.5751219 ]","[-0.2654096  -2.1056058   1.150316   ... -1.1163002  -0.34844685
  1.6361936 ]"
443,A story was shared,The story was shared.,"[-1.236455   -2.58302     1.4256083  ... -0.13075389 -3.825955
  3.229878  ]","[-0.802269   -0.65907866  1.8550346  ...  0.32194558 -1.9556211
  2.3346012 ]"
444,The narrative was captivating,A narrative was captivating.,"[-0.585902   -0.5198344   0.96828926 ... -0.7100775  -0.89324963
  1.916971  ]","[-1.64169    -0.17345244  1.8960501  ... -1.5619678  -0.24971506
  1.7702954 ]"
445,A laugh was heard,The laugh was heard.,"[-1.789546    1.9530153  -0.20224333 ...  0.36655354 -0.67466867
  4.3102255 ]","[-0.63179594  2.8727446   0.07232275 ...  2.1286373   0.3559608
  2.7549691 ]"
446,The joy was infectious,Joy was infectious.,"[-0.754345    1.6000919   1.6151447  ...  0.21013361 -0.36546695
  2.150042  ]","[ 2.1717691   1.7947121   3.3332224  ... -0.17428428  0.2501782
  0.16520712]"
447,A smile brightened the room,The smile brightened the room.,"[ 1.8786491   0.3271962   2.6124988  ... -0.22496279 -0.8445948
  0.4746523 ]","[ 2.8518715   1.5504597   2.9623568  ... -0.25062996 -0.2636094
  0.11890967]"
448,The happiness was palpable,Happiness was palpable.,"[ 0.12684608  0.83572084  0.8012099  ... -1.0896558   0.21339007
  1.2530906 ]","[ 0.46763542 -0.6781493   1.3306319  ... -1.3683944   1.0066296
  1.3478106 ]"
449,A bond was formed,The bond was formed.,"[ 0.01190287  4.337562    2.2496343  ... -1.7087938  -0.71090275
  2.6803694 ]","[ 0.11767511  4.1685038   2.36103    ... -1.3808846   0.3445873
  2.575151  ]"
450,The connection was meaningful,A connection was meaningful.,[ 1.639676   3.2563615  2.622329  ... -0.4354732 -1.5209193  1.247519 ],"[ 1.3802168   3.031341    2.6287932  ... -0.4324233   0.24076657
  0.1659616 ]"
451,A friendship developed,The friendship developed.,"[ 5.597261   -0.06986817  0.36202073 ... -0.6677809  -2.0890026
  2.7197983 ]",[ 6.419982   1.1140128  1.9393221 ... -0.6397902 -0.6082525  1.8571147]
452,The relationship was cherished,Relationship was cherished.,"[ 2.2774167   0.8036392   0.35145527 ... -1.4243294   0.02646858
  2.5971065 ]",[ 1.1490265  1.4570866  1.4191841 ... -1.7549107  1.902606   1.025953 ]
453,A memory was made,The memory was made.,"[-0.7568376   2.133775    1.8055476  ... -2.5740147  -0.14914778
  1.5485791 ]","[-1.9620092   3.9295838   1.7362823  ... -1.8845371   0.78431517
  1.6990392 ]"
454,The moment was special,A moment was special.,"[-1.21275     0.7491907   0.27032626 ...  0.24429086  0.09876518
  1.190115  ]","[-1.5453889  -1.622353    0.91027033 ... -0.06235351  0.47291303
  0.9636782 ]"
455,A feeling of belonging emerged,The feeling of belonging emerged.,"[ 0.7844435   2.1239254   1.2696916  ... -0.82133067  0.27514112
  1.5849975 ]","[-0.06983334  2.6201305   1.715824   ... -1.0601592   1.3156127
  0.83039266]"
456,The sense of community was strong,A sense of community was strong.,"[ 1.4724731e-03  3.9354381e-01  3.6714194e+00 ... -8.4795333e-02
 -1.3540707e+00  1.0610288e+00]","[ 0.19828041 -0.8513651   3.6203613  ...  0.4617807  -1.716704
  1.0857658 ]"
457,A group gathered together,The group gathered together.,"[ 0.08072603 -0.41204655  0.7647193  ... -0.8629537  -0.6928802
  4.028755  ]","[ 1.1482418  -1.1235616   1.7217041  ...  0.45641     0.43472713
  4.55513   ]"
458,The gathering was successful,Gathering was successful.,"[ 1.5168244  -0.8196877   0.6563489  ... -0.06036365 -1.9123867
  3.1859577 ]",[ 0.7392098  1.3599851  0.9268467 ... -0.6498003  1.1029451  1.9839287]
459,A meeting was held,The meeting was held.,"[ 0.71308345 -3.6779337  -0.03650551 ... -2.5597072  -2.231584
  3.5188818 ]","[ 1.4484285  -2.922305    0.08076248 ... -0.1423522  -0.8235199
  3.476886  ]"
460,The discussion was productive,A discussion was productive.,"[ 1.7523394  -3.639756    0.3946419  ... -0.87542725 -1.6501162
  1.4865317 ]","[ 0.75154406 -2.9041038   0.6695177  ... -1.9330351  -0.8285654
  0.80211866]"
461,A decision was made,The decision was made.,"[-0.4755708   3.3103514  -0.16654134 ... -0.8379299   0.3249845
  3.7750363 ]","[-0.8264679   4.0149446   0.13954592 ... -0.17345338  1.7570255
  3.011783  ]"
462,The outcome was positive,Outcome was positive.,[ 0.2772507  3.5109916  0.6348674 ... -0.9629022  0.9021026  2.6794899],[ 3.069007   3.974977   1.9355772 ... -3.1306117  2.653999   2.1316736]
463,A plan was implemented,The plan was implemented.,"[ 0.8033235   0.9894534   2.167855   ... -1.4698496  -2.2455797
  0.83376926]",[ 1.2304734  2.1131206  2.6847599 ... -0.9730563 -0.8519514  1.4682398]
464,The strategy was effective,A strategy was effective.,"[ 1.2616534   3.5435352   1.0836678  ... -0.813939   -0.73921263
  1.3266318 ]","[ 0.99453354  4.673461    1.7959303  ... -1.3171917   0.5865501
  0.66427577]"
465,A project was completed,The project was completed.,"[ 0.580001   -0.41823322  1.6810803  ... -0.93697274 -3.3557396
  1.2903739 ]","[ 0.69296634  0.5968436   1.7095617  ... -0.70774287 -1.157862
  1.2680135 ]"
466,The results were impressive,Results were impressive.,"[ 1.5541003   1.1591066   0.3576773  ... -1.0495201  -0.45698717
  4.0913105 ]","[ 1.2423382   1.2543929   0.96436965 ... -1.6229818  -0.08444616
  2.8708766 ]"
467,A celebration was planned,The celebration was planned.,"[-0.779604   -3.240859   -0.34614396 ... -0.7837735  -2.1496482
  2.301365  ]","[ 0.20322636 -2.5429442   0.3020689  ... -0.39179564 -0.9389909
  2.5682182 ]"
468,The event was memorable,An event was memorable.,"[-0.19942236 -2.1529174   0.34666634 ... -0.55123526 -1.999347
  3.0244825 ]",[-1.1427072 -1.825873   1.3022887 ... -1.0562165 -0.8246724  3.210944 ]
469,A party was thrown,The party was thrown.,"[ 1.943595   -3.7158196   0.69737107 ... -2.348969   -3.2312343
  2.0866647 ]","[ 2.2423887  -1.3723642   0.7388998  ... -0.6372077  -0.20745936
  2.3318837 ]"
470,The atmosphere was festive,Atmosphere was festive.,[ 1.3402631 -1.8349737  1.0806408 ... -0.4618961 -3.0296164  1.8343235],"[ 0.15704454 -3.8283243   3.1651642  ...  0.2727619  -2.045994
  2.9217138 ]"
471,A gift was exchanged,The gift was exchanged.,"[-0.3629651   3.706363    0.00477757 ... -1.9525688   1.381227
  1.9471073 ]","[-0.06780658  4.5704756   1.9897238  ... -1.6375784   2.843405
  1.3455622 ]"
472,The present was appreciated,A present was appreciated.,"[ 0.05353452  2.3548021   0.15975702 ... -0.3050726   2.2544897
  2.7992125 ]",[-1.4615244  3.2680194  1.266527  ... -1.9771363  2.228087   1.8016093]
473,A thank-you note was sent,The thank-you note was sent.,"[ 2.4660711   2.491862    1.2780083  ... -1.4375311   0.7940326
  0.80246526]",[ 2.1274645  2.9035058  1.7069199 ... -0.5481437  1.3305446  0.5800667]
474,The gratitude was sincere,Gratitude was sincere.,"[ 2.5761309   4.129902    1.914068   ...  0.36476776 -0.35711616
  1.2160141 ]",[ 2.6090126  3.0887008  2.6194677 ... -0.9835426  0.4192601  1.3415077]
475,A letter was written,The letter was written.,"[ 0.37697363  4.4078183   2.2455072  ... -2.127871    0.21896541
  0.3091383 ]","[-0.09149416  3.4138083   2.2616172  ... -1.2566818   1.1436659
 -0.063202  ]"
