,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
373,The discussion was lively.,The discussion may have been lively.,"[ 0.13340588 -4.563541    0.49868035 ... -0.6901057  -1.995485
  2.2225575 ]","[-0.98327005 -3.8136783  -0.20949435 ...  0.20021346 -2.6489918
  1.807846  ]"
374,The questions were insightful.,The questions might have been insightful.,"[-0.9970361  -0.0137681   0.75760674 ... -0.8015501  -1.586573
  0.47092232]","[-2.2772076  -0.8227493   0.57680863 ... -0.35136858 -2.2448692
  1.42478   ]"
375,The answers were clear.,The answers may have been clear.,"[ 0.05727794  3.0023046   0.42240644 ... -0.35806623  0.0121454
  0.92181396]","[-1.9966863   1.4076881  -0.34671655 ...  0.7208372  -2.3266492
  1.4580041 ]"
376,The conclusions were sound.,The conclusions might have been sound.,"[-1.1056137   1.7349046  -0.7464654  ... -0.49566966  0.82801723
  3.5907981 ]","[-3.034762    1.4192969  -0.96980995 ...  0.30807066 -0.18283851
  3.739588  ]"
377,The recommendations were practical.,The recommendations could have been practical.,"[ 0.9824252   1.326738    0.01278434 ... -0.5447378   2.4768777
  1.0002549 ]","[-0.39916506  3.4333053   0.10798057 ... -0.3791928   3.5033627
  1.3380444 ]"
378,The decisions were well-reasoned.,The decisions might have been well-reasoned.,"[-1.8953329   2.2968898  -0.38481653 ...  0.19219472  1.8817494
  2.7736335 ]","[-3.3832088   3.2840219  -0.18474849 ...  0.56556624  0.7692361
  2.1106212 ]"
379,The actions were timely.,The actions may have been timely.,"[ 1.0323136   4.652901    0.639002   ... -0.12410402  0.70189166
  0.8006169 ]","[-0.2268778   5.0104585   0.59408045 ...  0.72390217 -0.17447269
  1.1064163 ]"
380,The results were positive.,The results might have been positive.,"[ 1.0924823   3.5460598   0.96082115 ... -1.0105838   0.4636081
  3.0543964 ]","[-0.57874215  3.375776    0.22529384 ...  0.17983915 -0.7124521
  3.264116  ]"
381,The impact was measurable.,The impact could have been measurable.,"[-1.0128698   5.1810637   1.4021531  ...  1.0490422  -1.1744877
  0.33826724]","[-1.4829148   6.6850715   0.89820206 ...  1.4501991  -0.73764026
  0.8928177 ]"
382,The success was evident.,The success might have been evident.,"[ 1.055361    2.4559903   0.1052499  ... -0.68332237 -1.1532488
  1.5696394 ]","[-0.219069    2.2243924  -0.10615782 ...  0.25628415 -1.2757908
  1.1020329 ]"
383,The achievement was significant.,The achievement may have been significant.,"[ 1.5205702   3.617598    0.4196797  ... -0.64838064 -0.3175138
  1.924769  ]","[-0.15274586  3.0588233   0.49993294 ...  0.40415192 -1.1951315
  0.9003995 ]"
384,The accomplishment was remarkable.,The accomplishment might have been remarkable.,"[ 0.908198    3.6853778   0.47124872 ... -0.84961045 -0.02349253
  2.3982022 ]","[-0.27551255  3.4769623   0.3350184  ...  0.15480654 -0.27808332
  1.2029675 ]"
385,The contribution was substantial.,The contribution could have been substantial.,"[ 0.9769991   2.9016232   0.76779133 ... -0.72041047  1.0192356
  0.47936884]","[-0.0389789   4.102125    0.19606507 ... -0.17678536  1.4271545
  0.543003  ]"
386,The effort was worthwhile.,The effort might have been worthwhile.,"[ 2.250531    4.1173463   0.77947587 ... -0.754475   -0.41298237
  0.24845716]","[ 0.59948826  3.912372    0.815085   ...  0.20691332 -1.0029184
  0.05812379]"
387,The investment was prudent.,The investment may have been prudent.,"[-0.26047647  3.3185291   2.245451   ... -1.2204963   2.6436608
  2.8681357 ]","[-2.1013339   4.437436    2.7676544  ... -0.41018483  1.0700413
  2.1576045 ]"
388,The risk was calculated.,The risk might have been calculated.,"[-0.54689515  3.1534746   3.1822743  ... -0.51815796 -0.89386415
  1.1329787 ]","[-2.4068916   5.4611154   2.746699   ...  1.0802276  -1.2152182
  0.39574358]"
389,The reward was substantial.,The reward could have been substantial.,[ 0.702559   6.250913   1.9311931 ... -0.4802348  0.8214998  1.6170794],"[-0.29479948  7.3183246   1.4901282  ...  0.1919774   0.9741092
  1.5767748 ]"
390,The benefit was considerable.,The benefit might have been considerable.,[1.9211947 4.5775347 1.3737335 ... 0.3824063 2.762544  0.9065711],[0.13319479 4.602814   1.477659   ... 1.1806734  1.9713116  1.1710279 ]
391,The outcome was favorable.,The outcome may have been favorable.,[ 1.3287978  3.7162957  1.1163098 ... -1.2346874  2.7215877  2.5500603],"[-0.60477585  2.8017573  -0.0132792  ...  0.12842189  0.15725811
  2.0893059 ]"
392,The consequences were minimal.,The consequences might have been minimal.,"[ 0.51509655  4.5313215   1.2616432  ... -0.49221057  1.2714326
  1.2887553 ]","[-0.4735165   5.5071716   0.35548848 ...  0.28898093  1.742954
  1.3793558 ]"
393,The repercussions were negligible.,The repercussions could have been negligible.,"[ 1.1998935   3.050687    1.1850269  ... -0.19739683  0.29943913
  1.9259253 ]",[0.12252654 5.8220086  0.67808086 ... 0.17550662 0.8388839  2.0994875 ]
394,The effects were positive.,The effects might have been positive.,"[ 2.0018191   4.529781    1.5634333  ... -0.25040346  0.68032956
  0.26723957]",[0.17744105 4.8022475  1.2328733  ... 1.3387072  0.08296324 1.1262594 ]
395,The impact was lasting.,The impact may have been lasting.,"[-1.3725078   4.1735287   1.4604317  ...  1.5649605  -0.59369737
  0.36190268]",[-1.347479   4.455387   1.3112414 ...  2.1231651 -1.1575232  0.7430182]
396,The legacy was enduring.,The legacy might have been enduring.,"[-1.4522007   2.4049587   0.27746558 ...  0.18733577 -0.00507431
  0.5077714 ]","[-2.1160476   0.6595513  -0.03808006 ...  0.6474204  -1.3943685
  0.23356597]"
397,The influence was far-reaching.,The influence could have been far-reaching.,"[-0.4921575   3.9739115   0.58329666 ...  0.6417862   1.1035798
  0.9568128 ]","[-0.87129164  5.1752787  -0.07554427 ...  1.2445229   1.2995628
  0.9924069 ]"
398,The contribution was invaluable.,The contribution might have been invaluable.,"[ 1.3509175   3.7826486   0.52080554 ... -0.6089497   1.4036846
  0.12653795]","[ 0.20717041  3.1223743   0.31566545 ... -0.05732348  0.929663
  0.6420193 ]"
399,The value was immeasurable.,The value may have been immeasurable.,"[-2.1326332   4.322908    0.957242   ... -0.0077749   0.6600037
  0.39944538]","[-2.9178982   4.392379    1.3977127  ...  0.54808587 -0.34898838
  0.53142333]"
400,The experience was transformative.,The experience might have been transformative.,"[-0.20528717  2.7834232   1.5931425  ... -0.963555   -0.43915662
  1.3886076 ]","[-1.7384832   2.678391    0.36007816 ... -0.1769479  -0.8500234
  1.241864  ]"
401,The learning was significant.,The learning could have been significant.,"[-0.4193942   1.5345036   1.5557219  ... -0.2555693  -0.65759283
  0.4094953 ]","[-1.0859605   3.3268738   1.078394   ...  0.572515    0.21915698
  0.36208534]"
402,The growth was substantial.,The growth might have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.773447   0.9397425  1.7445313 ...  1.2598848 -1.6772755  1.3790005]
403,The development was impressive.,The development may have been impressive.,[ 0.0472302 -1.5033804  1.0281935 ... -0.8319534 -0.8309228  1.5409312],"[-1.1277516  -0.01648979  0.9738474  ...  0.6044485  -1.3792692
  1.3814622 ]"
404,The progress was remarkable.,The progress might have been remarkable.,"[ 0.8975188   1.6444381   1.9151907  ... -0.7019312  -0.06331392
  1.4681461 ]","[-0.46928596  1.0397607   1.2168465  ...  0.15874068 -1.4258115
  1.4128895 ]"
405,The advancement was significant.,The advancement could have been significant.,"[ 1.2460907   2.1680007   1.3295437  ... -0.71964544 -0.12358046
  1.116023  ]","[ 0.04564118  3.316755    1.1813715  ...  0.26853713 -0.10781924
  1.3407362 ]"
406,The innovation was groundbreaking.,The innovation might have been groundbreaking.,"[ 0.27640876  3.712194    1.0641456  ... -1.2239246  -1.3296648
  0.4133986 ]","[-1.0408908   3.319849    1.3902296  ... -0.5297977  -1.7061416
 -0.36669117]"
407,The creativity was inspiring.,The creativity may have been inspiring.,"[-1.9186046   1.5331264   0.33403182 ... -0.25369278 -1.171006
 -0.30055282]","[-2.6150124   2.1869228   0.4246948  ...  0.80923194 -1.4764549
 -0.6357264 ]"
408,The ingenuity was remarkable.,The ingenuity might have been remarkable.,[-0.4929951  1.767375   0.8607738 ... -2.1660368 -1.8900433 -0.0383743],"[-1.2634484   1.9455216   0.80684674 ... -1.041824   -1.8243293
  0.18704918]"
409,The solution was elegant.,The solution could have been elegant.,"[ 2.2179074   4.496125   -0.28099656 ...  0.16326532 -0.2225215
  0.5677705 ]","[ 0.7336035   3.485466   -0.29784563 ...  0.5304115  -0.03336894
  1.2187405 ]"
410,The approach was innovative.,The approach might have been innovative.,[ 1.080906   1.5100775  1.7812372 ... -0.381703  -1.1785815  1.4587752],"[-0.31759867  2.036058    1.7366532  ... -0.01483747 -1.359548
  1.5139712 ]"
411,The method was effective.,The method may have been effective.,"[ 2.458434    5.804935    1.1534634  ... -1.1543791   0.11797645
  2.3396585 ]","[ 0.3332378   4.4387174   0.5532924  ... -0.38480186 -1.1317761
  1.9547606 ]"
412,The process was efficient.,The process might have been efficient.,"[ 2.7848632   2.6463428   1.4571111  ... -0.99263287 -0.5200641
  2.1534235 ]","[ 0.97539806  2.0647655   0.48681888 ...  0.23858976 -1.6407979
  1.9353946 ]"
413,The system was reliable.,The system could have been reliable.,"[ 2.597899    4.3528643   1.9021904  ... -0.30295658 -1.1113856
  2.6607902 ]","[ 0.6342021   6.0805044   1.0363262  ...  0.12397379 -0.8574855
  2.7740579 ]"
414,The technology was advanced.,The technology might have been advanced.,"[-0.40146464  4.389049    2.1763241  ... -1.3692993  -1.9857346
  1.9352576 ]","[-0.71922594  3.9851263   1.8797301  ... -0.7373938  -2.6319976
  1.5873537 ]"
415,The design was sophisticated.,The design may have been sophisticated.,"[-1.5245326  -0.03079026  0.5605636  ... -1.2777134  -1.4644716
  1.8990091 ]","[-2.465344   -0.24403827  0.24062933 ... -0.9209321  -2.5815609
  1.2318221 ]"
416,The engineering was precise.,The engineering might have been precise.,"[-0.9038669   1.8777488   1.3617998  ... -0.47015452  0.2716216
  2.5941799 ]","[-1.975109    2.274175    1.4095713  ...  0.06380113 -0.9377298
  2.2050817 ]"
417,The construction was meticulous.,The construction could have been meticulous.,"[-0.14649248 -1.6420271   1.251197   ... -0.5926995   0.8010971
  2.2158253 ]","[-1.4173326  -0.11684608  1.1609896  ...  0.21182355  0.3627069
  1.4664545 ]"
418,The craftsmanship was exceptional.,The craftsmanship might have been exceptional.,"[-1.3591213   0.07430865  1.4395584  ... -1.6537155   1.0948237
  2.5341494 ]","[-2.7544742  -0.27801898  1.4394695  ... -0.4766578  -0.5919563
  2.0403628 ]"
419,The quality was superior.,The quality may have been superior.,"[-0.926473    3.4640458   1.3341522  ... -0.93537366  0.2443471
  1.8247706 ]","[-2.4504092   3.0338714   1.3380975  ... -0.07734212 -2.4751701
  0.96422064]"
420,The performance was outstanding.,The performance might have been outstanding.,"[-0.32215494  1.2381849  -0.18364954 ... -1.4337913  -1.1290141
  2.057385  ]","[-0.9224944   0.05795118 -0.08604322 ... -0.34458035 -2.5013945
  1.054023  ]"
421,The functionality was excellent.,The functionality could have been excellent.,"[-0.09901075  0.9859394   1.1912154  ... -1.1117799   0.73823273
  2.174065  ]","[-1.1425346   0.90055543  0.5970239  ... -0.49789912  1.5986367
  2.76142   ]"
422,The usability was intuitive.,The usability might have been intuitive.,"[ 2.1583052   2.071762    0.69643164 ... -0.26587015  2.1159353
 -0.23017137]","[-0.05751433  0.4845874   1.219834   ...  0.37701312  1.0241344
  0.673728  ]"
423,The reliability was exceptional.,The reliability may have been exceptional.,[ 1.7373123  2.7161305  1.5178365 ... -1.5356057  0.9999803  2.1539817],[-0.8090636  3.0040383  1.8409632 ... -0.6171688 -0.5920621  2.050434 ]
424,The durability was impressive.,The durability might have been impressive.,"[ 0.75938785  1.00154     1.8487918  ... -1.1009449   0.42639232
  1.6326294 ]","[-1.2291625   0.97024167  1.1295451  ... -0.43182707 -0.4518564
  1.3288237 ]"
425,The longevity was remarkable.,The longevity could have been remarkable.,"[-0.13881865  1.36219     0.4154377  ... -0.91047156  0.8427871
  1.657863  ]","[-1.4134814   2.6229482  -0.69017565 ... -0.02735306  1.397338
  1.5116551 ]"
426,The sustainability was ensured.,The sustainability might have been ensured.,"[-0.64216244  1.4532034   2.1072793  ... -0.79408836  1.437233
  1.0791248 ]","[-1.2351282   0.94002914  1.9297699  ... -0.02530633  0.71627575
  0.981383  ]"
427,The efficiency was maximized.,The efficiency may have been maximized.,"[ 1.6031084   3.321746    1.7643727  ... -0.47889185  0.47041288
 -0.5742233 ]","[ 0.8913827   3.3522434   2.3022285  ...  0.10911331 -1.1899586
 -0.6643101 ]"
428,The productivity was increased.,The productivity might have been increased.,"[ 1.5108478   2.7872155   2.0524726  ... -0.8535153   1.0695801
  0.45728546]","[ 0.55907977  2.630666    2.1240852  ...  0.03251576  0.3380921
 -0.13748026]"
429,The profitability was improved.,The profitability could have been improved.,"[ 0.37137142  1.4287932   2.4194248  ... -1.5523196   0.58257604
  0.4972011 ]","[-0.8927471   2.9284422   2.0820813  ... -0.12106647  0.82526356
  0.23912968]"
430,The return on investment was high.,The return on investment might have been high.,[ 0.7508232  1.5800002  3.4427104 ... -0.8395225  1.3247098  1.9863719],"[-0.5220874   1.7442907   3.5367644  ... -0.31399977  1.0735831
  1.7461505 ]"
431,The value proposition was clear.,The value proposition may have been clear.,"[-0.35082188  1.9105784   1.8259376  ... -0.03175193  0.37302306
  0.48165593]","[-1.4666429   1.131366    2.2594798  ... -0.28903472 -0.6496351
  0.25499022]"
432,The market demand was strong.,The market demand might have been strong.,"[ 0.13037896  0.68055576  1.7339855  ... -1.4310414  -1.3054323
  3.4122193 ]","[-0.83190453  1.3164519   1.6275789  ... -0.47968572 -2.0163763
  2.6543727 ]"
433,The customer satisfaction was high.,The customer satisfaction could have been high.,[ 3.744711   0.6843403  2.1102815 ... -2.2605426  1.0137558  1.8263187],[ 1.330282   2.2540097  2.1510592 ... -1.0194778  1.3521918  1.7964112]
434,The brand reputation was enhanced.,The brand reputation might have been enhanced.,"[ 0.50478745  2.1784523   1.2286353  ... -0.20363425 -0.7484462
  1.2768742 ]","[-0.6255507   2.3154337   1.4444222  ... -0.05630803 -0.8595904
  1.1121304 ]"
435,The competitive advantage was significant.,The competitive advantage may have been significant.,[ 1.8888445  3.676407   1.2502446 ... -1.0199027  0.560315   1.1887273],"[ 0.5637022   3.3895457   1.3652612  ... -0.824267    0.26950026
  0.6511314 ]"
436,The business model was successful.,The business model might have been successful.,"[ 0.819978   -0.04255354  1.6714301  ... -1.6017255  -0.22057278
  1.9830283 ]","[-0.11709088 -0.36195558  2.053554   ... -1.3413959  -1.2034869
  1.5251341 ]"
437,The company was profitable.,The company may have been profitable.,"[ 1.644651    0.08338319  2.6070914  ... -2.18196    -2.8603988
  2.2634664 ]",[-0.6810563  1.5161186  2.8270772 ... -1.1918474 -4.130178   1.5838699]
438,The growth was sustainable.,The growth might have been sustainable.,"[ 0.8657958   0.44810295  2.3826735  ... -0.10553    -0.06297584
  1.5627409 ]",[-1.0908552  1.404255   1.8555524 ...  1.5455257 -1.5742302  1.2180904]
439,The future was promising.,The future could have been promising.,"[-1.1609224   1.5132717   2.1726913  ... -0.17288232 -0.5554016
  1.2945386 ]","[-2.1586368   2.182204    0.3290297  ... -0.02928722  0.4744529
  0.52897745]"
440,The weather forecast predicted rain.,The weather forecast may have predicted rain.,"[ 1.0841385  -1.4234724   0.75670767 ... -1.8780895  -3.0453866
  2.5307958 ]","[-0.8018211  -0.29237998  0.6776521  ... -1.2421608  -4.0620522
  3.031508  ]"
441,The traffic was congested.,The traffic might have been congested.,"[ 0.01403129 -1.5286602  -0.40127572 ... -1.0301849  -1.6906652
  1.2869825 ]",[-0.2993549  0.8761134 -0.4169834 ... -0.7252374 -2.9899278  1.325745 ]
442,The flight was on time.,The flight may have been on time.,[ 1.2235228  1.2594503  2.703989  ...  0.914061  -2.1301892  1.7993093],"[-0.85008365  0.98587245  2.4994926  ...  2.2490053  -4.2908435
  2.0734885 ]"
443,The train was delayed.,The train might have been delayed.,"[-0.52233666  0.64134157  1.55216    ... -0.64477766 -3.4713445
  2.8234208 ]",[-1.771026   2.1511648  2.31196   ...  0.5289012 -3.7795851  2.737798 ]
444,The bus arrived early.,The bus may have arrived early.,"[ 0.1882081   0.06934555  2.0328286  ... -1.4316579  -1.3056352
  2.995413  ]","[-1.4928114  -0.09192725  2.3840249  ...  0.19928148 -3.7546515
  1.3678907 ]"
445,The meeting started late.,The meeting might have started late.,"[ 0.22801523 -6.201337   -1.4066082  ...  0.05915785  0.13927393
  2.2084658 ]",[-1.1688813 -4.5644736 -1.019387  ...  1.0517285 -1.4447405  1.653421 ]
446,The presentation was well-prepared.,The presentation could have been well-prepared.,"[-1.0275059  -1.3990287   0.46604156 ... -2.04483     0.45530763
  1.2398708 ]","[-2.04411    -1.353181    0.30614042 ... -1.372087    0.9665143
  1.4893924 ]"
447,The discussion was fruitful.,The discussion may have been fruitful.,[ 1.5845709 -2.8148527  0.807848  ... -0.9905443 -0.5352677  1.0654995],"[-0.09039189 -2.6854174   0.5901804  ... -0.141469   -1.568675
  0.88153505]"
448,The team worked collaboratively.,The team might have worked collaboratively.,"[ 0.29191953 -1.8381115   0.2090195  ... -1.9265236  -2.474317
  2.5471556 ]","[ 0.30358645 -1.8078812   0.4138872  ... -0.85960114 -3.9677815
  2.3081355 ]"
449,The project was completed successfully.,The project may have been completed successfully.,"[ 0.90797395  0.95032567  1.0609118  ... -1.7687035  -0.6823821
  1.5332276 ]",[-0.5240462  1.1758962  1.0853512 ... -0.375987  -1.9955535  1.4164449]
