,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
376,The ticket seller sold tickets.,Tickets were sold by the ticket seller.,"[-0.54126984 -1.5536548   3.2588778  ... -3.279578   -1.809628
  3.0777175 ]","[-0.94683814  0.8354094   3.3915882  ... -1.6926206  -2.9604292
  2.438008  ]"
377,The fan bought a ticket.,A ticket was bought by the fan.,"[ 1.2183623   2.9791439  -0.03577054 ... -2.0090015  -0.75067264
  3.148096  ]","[-1.0885336   1.8368416   3.8933575  ... -2.2096019  -0.64937353
  3.2129762 ]"
378,The security guard checked tickets.,Tickets were checked by the security guard.,[ 3.0574265  2.0141957  1.3030939 ... -2.1254654 -1.5420189  1.2710316],[ 0.6143739  2.9551249  1.203986  ... -2.367357  -2.6901546  1.1486084]
379,The usher guided the audience to their seats.,The audience were guided to their seats by the usher.,"[ 1.3177152  -0.47636434  0.6852813  ...  2.2126677   2.524907
  2.7840254 ]","[-0.11566707 -2.0307424   0.7673485  ...  1.2029805  -1.6988393
  1.9684975 ]"
380,The bartender served drinks.,Drinks were served by the bartender.,"[-0.36807442  2.998181    3.7242265  ... -3.2925599   3.258498
  3.2999032 ]","[-0.4632684  -0.96797466  3.0557222  ... -2.3199658   1.9095645
  2.1676705 ]"
381,The waiter took the order.,The order was taken by the waiter.,[3.1361372 1.9980763 2.7203093 ... 0.5491361 1.3739328 1.9080604],"[-0.01000506  3.4794173   1.0913574  ...  0.18384494  1.1635002
  2.8199975 ]"
382,The chef prepared the food.,The food was prepared by the chef.,"[-0.49849176  2.105192    1.7958431  ...  0.1260001  -1.816548
  2.1832125 ]","[-0.9776587   2.882849    0.81123614 ...  0.18368062 -1.1084111
  1.9410152 ]"
383,The customer enjoyed the meal.,The meal was enjoyed by the customer.,"[ 3.5815926   1.8642788   0.60310405 ... -0.9158516  -0.05956833
  1.4641072 ]","[-0.23399282  1.4809967   1.5712585  ... -0.3182161   1.6180887
  1.9009483 ]"
384,The restaurant served delicious food.,Delicious food was served by the restaurant.,"[ 0.23413868 -0.6607904   1.3061273  ... -1.762688   -1.3056678
  2.293308  ]","[-2.0639122  -1.1285022   1.8264866  ... -1.0512471  -0.33244365
  1.3331772 ]"
385,The owner managed the establishment.,The establishment was managed by the owner.,"[ 0.73296076 -0.7258901   1.952706   ... -1.8647007  -0.83182526
  1.4540343 ]","[ 0.15836215  0.3709998   0.8898148  ... -1.2512589   0.5228046
  1.8225805 ]"
386,The cook baked a cake.,A cake was baked by the cook.,[-0.8668566  3.0428228  1.0296553 ... -1.5902262 -0.5217645  4.0273185],"[-1.8228515   0.9135052   1.4107864  ... -1.1540948   0.08690614
  4.4599214 ]"
387,The baker decorated the pastries.,The pastries were decorated by the baker.,"[-0.7030719  -2.7588363   0.16669829 ... -3.6193326  -0.20695029
  0.6561489 ]","[-0.44883326 -2.6566904   0.65069187 ... -2.3088827  -0.30027008
  1.127831  ]"
388,The server brought the coffee.,The coffee was brought by the server.,[-0.5350142  4.0443873  3.1577504 ... -1.7018782  1.647067   2.7584798],[-1.1944886  2.3694317  3.254805  ... -1.4065686  2.266555   2.4615624]
389,The customer left a tip.,A tip was left by the customer.,[ 2.6682236  3.110552   1.7094578 ... -1.5201502  2.9890435  3.5522034],[ 1.7431104  3.3273332  1.8165202 ... -0.9218312  1.9234383  2.581019 ]
390,The cashier processed the payment.,The payment was processed by the cashier.,"[ 0.9842324   4.832934    1.4182602  ... -0.23112619  2.350172
  1.8225843 ]","[ 0.93744785  6.1744533   2.1346788  ... -0.31079352  0.3591632
  2.9108286 ]"
391,The manager oversaw the operation.,The operation was overseen by the manager.,"[ 2.4300056  -0.40309525  1.7580174  ... -0.6321963  -1.1499709
  2.966047  ]","[ 1.632806    3.6437068   2.0256596  ... -0.552838   -1.7134725
  0.60995173]"
392,The employee worked diligently.,Diligent work was performed by the employee.,[ 1.8326076  1.3190371  2.8930087 ... -2.0282166 -0.1918355  3.9937356],"[ 0.06559448  0.8580519   2.4721756  ... -0.96986514  0.57544386
  0.950949  ]"
393,The team completed the project on time.,The project was completed on time by the team.,"[ 0.20660171 -0.8944218   0.5376533  ... -1.1510283  -2.1684754
  2.7909749 ]",[-0.5691096 -1.0310321  0.7615419 ... -1.6724045 -1.777839   1.1880192]
394,The consultant provided valuable advice.,Valuable advice was provided by the consultant.,[ 1.2965735  2.4743774  1.3536948 ... -2.0462844  3.4583166  0.2466076],"[-1.3197906   2.2624848   1.3900847  ... -0.76568633  1.2283878
  0.7709475 ]"
395,The client implemented the recommendations.,The recommendations were implemented by the client.,"[ 0.5097873   2.538749   -0.30980203 ... -0.88344145  0.0066152
  0.6314091 ]","[ 0.12196153  1.3241752   0.5586392  ... -0.7964987   1.0387559
  0.4074727 ]"
396,The company achieved record profits.,Record profits were achieved by the company.,"[ 0.98693544  1.3414491   0.7530224  ... -1.9580011  -0.65258324
  3.8254073 ]","[-1.0891856  -0.71493435  1.0285944  ... -2.3855608   0.3307664
  2.4817128 ]"
397,The investor made a substantial return.,A substantial return was made by the investor.,"[ 0.7179232   1.2782075   0.91269714 ... -1.4391395   2.6130548
  2.296862  ]",[-1.55825    0.5883963  0.6777063 ... -0.8143188  2.4965048  2.6389935]
398,The entrepreneur built a successful business.,A successful business was built by the entrepreneur.,"[ 2.5303042   2.787298    1.8046091  ... -1.7592772  -0.869337
  0.37705493]","[-0.8543777   3.3277378   1.1485932  ... -1.4132308   0.55376434
  1.1072623 ]"
399,The marketer launched a successful campaign.,A successful campaign was launched by the marketer.,"[ 1.6078144   3.1915512   1.022711   ... -0.62875557 -2.2164168
  2.7515984 ]","[ 1.0032393   2.8591895   0.10444003 ... -1.6788005  -2.5904355
  2.6956198 ]"
400,The salesperson closed the deal.,The deal was closed by the salesperson.,"[ 1.8043929   3.6744177   3.693024   ... -3.133018    1.7718294
  0.88096195]",[0.88168275 3.556795   2.7731884  ... 0.15368451 0.5540849  1.6043401 ]
401,The customer purchased the product.,The product was purchased by the customer.,[1.1915616  3.8628633  2.783701   ... 0.06036248 1.5223379  3.5836966 ],"[-0.74914265  3.4265761   1.7287798  ... -0.6163213   1.6314563
  2.2199564 ]"
402,The retailer stocked the shelves.,The shelves were stocked by the retailer.,"[-0.15315957 -0.49292204  2.3668535  ...  1.5188503  -0.7705958
  1.9239992 ]","[ 0.12713693 -3.2458916   3.1012647  ...  2.250637    0.71735615
  1.1052415 ]"
403,The wholesaler supplied the goods.,The goods were supplied by the wholesaler.,"[ 0.5412035   2.2248893   3.5337677  ... -1.0388275  -0.04242996
  0.5198454 ]","[-1.5298892   4.5570927   2.434822   ... -2.7370176   1.5907729
  0.10955399]"
404,The manufacturer produced the product.,The product was produced by the manufacturer.,"[-1.6015798   3.2115443   0.768584   ... -0.82314354 -0.44537863
  2.4285672 ]","[-1.0834491   3.4064322  -0.12579118 ... -0.6748997   1.3187745
  2.5272706 ]"
405,The designer created a new collection.,A new collection was created by the designer.,"[-0.72804767 -3.4294963  -1.4581525  ... -1.4149894  -1.0616643
  0.28944317]","[-2.573854   -3.0410972  -0.6448653  ... -0.79217464 -0.5467565
  0.5836506 ]"
406,The tailor sewed the garment.,The garment was sewed by the tailor.,"[ 2.5418522   2.4282684   1.7277985  ... -1.1491452   0.71179146
  0.42329803]",[ 1.0716587  1.7940644  1.2352022 ... -1.3130627  1.350657   0.5463035]
407,The model wore the clothes.,The clothes were worn by the model.,"[ 1.9707332  -0.29621473  0.9385333  ... -0.21202831 -1.3414592
 -0.3421953 ]","[-0.21990448  1.4248523   2.2994986  ... -0.34669322 -1.1542969
 -0.39713788]"
408,The photographer took professional photos.,Professional photos were taken by the photographer.,"[-2.5380468   0.31869712 -0.43240833 ... -0.7671822   0.16549975
  2.1590521 ]","[-3.71825    -1.2667865  -0.5910361  ... -0.29009163 -2.4158309
  2.309699  ]"
409,The editor edited the images.,The images were edited by the editor.,"[ 0.18826132  2.220629    0.8199776  ... -0.17107064 -0.3140599
  2.5729008 ]",[-2.9407027  0.1829724 -0.4038916 ...  0.2505789 -2.164792   1.7366519]
410,The publisher printed the magazine.,The magazine was printed by the publisher.,[-2.3686073 -0.7697881  1.4043878 ... -0.6266644 -2.1726415  3.091793 ],"[-2.1032147   0.33430284  0.23032603 ... -1.6100454  -3.1220222
  2.803356  ]"
411,The distributor shipped the magazines.,The magazines were shipped by the distributor.,"[-2.3193536   2.15442     1.2557893  ... -1.6291188   0.04085205
  3.26349   ]",[-3.5915048  1.48162    1.5433306 ... -2.7888255 -0.8867327  2.0886385]
412,The retailer received the shipment.,The shipment was received by the retailer.,"[-0.23754708  1.9450086   1.4024042  ... -0.42542866  1.4602404
  2.9269183 ]",[-1.8722469  4.0304995  3.5710773 ... -1.6692606  1.2766294  2.173431 ]
413,The customer bought the magazine.,The magazine was bought by the customer.,"[ 0.49613175  3.0639741   1.8708481  ... -0.14899589  0.5472323
  3.4695737 ]",[-2.1571276  2.4579053  1.1426055 ... -1.2447762 -2.1291227  1.7614582]
414,The reader enjoyed the article.,The article was enjoyed by the reader.,"[ 1.9170161  -0.57488465 -0.2296098  ... -2.1280105   0.84393007
  2.5818815 ]","[-0.97579116  1.2517872   0.935264   ... -1.5672127   1.5888531
  2.2511172 ]"
415,The writer submitted the manuscript.,The manuscript was submitted by the writer.,[ 1.374662   2.3189027  1.2460259 ... -2.3322718  1.1841683  2.502399 ],"[-0.64258814  0.99824226  0.8495675  ... -1.1302594   1.0655882
  1.5017278 ]"
416,The editor reviewed the submission.,The submission was reviewed by the editor.,"[ 1.4800062   0.38973096  1.0083288  ... -1.3805499   0.12398168
  2.6034815 ]","[ 0.13374549  0.89683247  1.0093787  ... -1.4669878   0.656432
  2.165862  ]"
417,The publisher accepted the manuscript.,The manuscript was accepted by the publisher.,"[ 0.51505536  2.0175884  -0.18815489 ... -1.6594806   0.7518306
  3.1165302 ]","[-0.78554344  1.284774    0.02479658 ... -2.2675605   1.367949
  2.817615  ]"
418,The printer printed the book.,The book was printed by the printer.,"[-0.16294686  0.48730382  1.5556897  ... -0.3230184  -1.0084702
  3.9954302 ]","[-2.2207093   0.7358695   0.48135594 ... -0.7520373  -0.7555474
  3.3391287 ]"
419,The binder bound the book.,The book was bound by the binder.,"[ 1.5407985   0.311376    0.593853   ... -0.81683475  1.687966
  1.9476415 ]","[-1.9773949   0.23437873  0.9724584  ... -1.9641632   1.4734869
  2.329625  ]"
420,The distributor shipped the books.,The books were shipped by the distributor.,[-2.0519788  2.2138736  1.7262731 ... -1.7961437  0.9995091  3.053956 ],"[-3.7899969   1.1222439   1.7746572  ... -2.731355    0.18455443
  2.5056736 ]"
421,The bookstore received the delivery.,The delivery was received by the bookstore.,"[-2.451712   -3.6150143   1.856892   ... -0.6220266   0.42053083
  3.020984  ]",[-1.0551615  2.485609   3.0667727 ... -1.3029755  0.8880441  1.7429302]
422,The customer purchased a book.,A book was purchased by the customer.,"[ 1.4106317   1.7590486   1.9915628  ... -0.61382675  2.3716166
  3.248264  ]","[-2.8738568   0.48291892  2.2201357  ... -1.0764378   1.0010175
  1.6386359 ]"
423,The librarian shelved the books.,The books were shelved by the librarian.,[ 0.8430473 -0.7398067  1.9674761 ...  1.7975036  1.0870541  2.7770712],[-2.44283   -2.640739   1.653837  ...  1.1377667  1.5915421  2.9595013]
424,The student borrowed a book.,A book was borrowed by the student.,"[-1.746651    3.222765    2.4166086  ... -0.43745658  1.3485829
  3.1135495 ]","[-4.417698   -0.6333641   2.336111   ... -0.63473177 -0.03030354
  3.4212842 ]"
425,The teacher assigned reading.,Reading was assigned by the teacher.,"[-1.3598521   0.36973768  2.103391   ... -2.0082924   0.4364304
  3.1463666 ]","[-2.881498    1.2560049   2.0163074  ... -0.12184384 -0.5180467
  2.295332  ]"
426,The student completed the assignment.,The assignment was completed by the student.,"[ 0.26843917  2.9888077   0.6418736  ... -1.0535287  -0.8502553
  2.4445431 ]","[-1.6469947   0.45517513  1.1765022  ... -0.12732184 -1.4746522
  2.7150972 ]"
427,The professor lectured on history.,A history lecture was given by the professor.,"[-1.7279776   1.3608935   0.62584263 ... -1.9673517   0.09156135
  3.120068  ]","[-3.2213824  -0.9552586  -1.0882621  ... -2.582448   -0.01708343
  3.8588266 ]"
428,The student took notes diligently.,Diligent notes were taken by the student.,"[-0.52768403  2.3358066   2.0234382  ... -2.4464586   0.5420459
  1.4642481 ]","[-0.7785696   0.6443227   2.1304958  ... -0.32035834  0.8250353
  0.27909476]"
429,The researcher conducted an experiment.,An experiment was conducted by the researcher.,"[ 2.099564    0.60455465  1.7298702  ... -0.626044   -2.0976737
  0.86253977]","[ 1.2387061   2.3559842   1.6856307  ... -0.40780932 -3.5123725
  1.2240324 ]"
430,The scientist analyzed the data.,The data was analyzed by the scientist.,"[-2.184326    4.025436    1.9861213  ...  0.39298654 -3.7163374
  2.8539562 ]","[-0.95608824  1.8593825   0.58766997 ... -0.17036784 -1.6343443
  2.820087  ]"
431,The engineer designed a new bridge.,A new bridge was designed by the engineer.,"[ 0.99381876  2.8733938  -0.22891453 ... -1.5292631  -1.4032568
 -0.44633308]","[-1.5862736   3.0809236  -0.67664456 ... -0.4620354   0.16843778
  0.14192373]"
432,The architect drew blueprints.,Blueprints were drawn by the architect.,"[-0.6046064   0.71558666  0.6821452  ... -0.99915856  0.39602458
  0.8996649 ]","[-2.335282   -1.2833254  -0.61499995 ... -0.7033567   0.7135161
  0.7022788 ]"
433,The construction worker built a house.,A house was built by the construction worker.,"[ 2.7566369   0.64433616  0.36473227 ... -0.52584183  0.9863428
  1.6370348 ]","[-2.762061   -0.89370346  1.408071   ... -1.4251112  -0.00931162
  2.7465053 ]"
434,The painter painted a mural.,A mural was painted by the painter.,[ 0.8016615 -3.1143017  2.1413682 ... -1.7473913 -1.9813536 -0.2590121],"[-3.401969   -1.3159312   0.5103657  ... -0.25711703 -2.9419713
  0.25598055]"
435,The sculptor carved a statue.,A statue was carved by the sculptor.,[-2.7300622  1.3132106  0.831524  ... -2.4121702  2.8433244  1.8541251],[-4.8189597  2.9345436  1.480515  ... -2.371028   2.843219   2.2532542]
436,The musician composed a symphony.,A symphony was composed by the musician.,"[ 0.6511059   3.3980904   1.332429   ... -3.9150865   0.31176376
  1.415695  ]","[-0.18727827  3.069162    1.4954954  ... -2.1444292   0.46782896
  1.8070246 ]"
437,The singer sang a beautiful aria.,A beautiful aria was sung by the singer.,"[ 1.2976977   3.6023724   1.0245291  ... -2.2422998  -0.72377205
  0.56430733]","[-0.00990929  2.7157052   1.1821866  ... -1.5313185  -2.1052318
  2.273044  ]"
438,The dancer performed a graceful ballet.,A graceful ballet was performed by the dancer.,"[-0.1236266  -0.57171184  0.32613185 ... -0.90811664 -2.624356
  3.977485  ]","[-0.3187279  -0.66157305  0.8583792  ... -0.57509696 -2.7056885
  3.465265  ]"
439,The actor delivered a powerful performance.,A powerful performance was delivered by the actor.,"[-0.1145298   3.3071074   0.37636083 ...  1.747929    0.09683633
  3.321773  ]","[-1.546755    2.5698433   0.8093657  ... -0.16481446 -0.63135594
  2.3358479 ]"
440,The director filmed a movie.,A movie was filmed by the director.,"[ 0.91564846  1.381955    1.5899705  ... -1.2418108   0.676747
  3.6596606 ]","[-1.4321388   0.26117083  1.7919971  ...  0.05977199 -0.99464685
  2.485188  ]"
441,The writer wrote a captivating story.,A captivating story was written by the writer.,[-0.7236251  0.798276   1.1844332 ... -1.6063262  2.1803608  1.9982277],"[-4.212854    0.5161898   0.52678066 ...  0.23057002  0.05876581
  3.17414   ]"
442,The editor revised the manuscript.,The manuscript was revised by the editor.,"[ 1.4891189   0.7907842  -0.38271996 ... -1.1246548   0.8338291
  2.9341564 ]","[-0.9967986   0.59856504 -0.7737687  ... -0.9155706   2.2240849
  2.0696254 ]"
443,The publisher printed the novel.,The novel was printed by the publisher.,[-1.8522187 -0.3604058  2.1207361 ... -0.7823682 -1.4040827  2.8942912],"[-1.7663759   1.154578    0.34680536 ... -0.98828435 -2.4826913
  2.5207639 ]"
444,The bookstore displayed the new books.,The new books were displayed by the bookstore.,"[-2.812187   -6.644187    1.2302053  ...  0.3086197  -0.37720984
  1.2514703 ]","[-3.7255487  -4.958013    0.47816673 ...  0.92835724 -1.2798599
  1.2343826 ]"
445,The customer purchased a bestseller.,A bestseller was purchased by the customer.,"[-0.4374704   1.1574513   0.76377803 ... -0.0076461   2.16781
  2.646951  ]",[-2.6929274  1.4223046  0.7929764 ... -0.9610904  1.3737861  2.3824286]
446,The reader enjoyed the novel.,The novel was enjoyed by the reader.,"[ 2.0677989  -0.81654644  0.4023262  ... -1.365614    1.4118816
  2.6197789 ]","[-1.635792    2.1601195   2.4342604  ... -0.66875744  2.0523539
  2.7182164 ]"
447,The critic reviewed the book.,The book was reviewed by the critic.,"[ 1.6543016   0.45203558 -0.72077626 ... -0.08253769  1.1446699
  0.9496239 ]","[ 0.3973573   1.4885908   0.9803364  ...  0.01406626 -0.55899274
  3.8125365 ]"
448,The author received awards.,Awards were received by the author.,"[ 4.4351263   4.697545    1.3187203  ... -0.74537086  1.7027414
  1.9129391 ]","[ 1.2380679   0.32990018  1.4973453  ... -1.2690213   0.3376474
  3.3274937 ]"
449,The illustrator drew the pictures.,The pictures were drawn by the illustrator.,"[ 0.57399    -0.50907    -1.14075    ... -0.82172066  1.0434055
  2.0395162 ]","[-2.445476   -0.22132353 -0.430678   ... -0.33719736 -0.1356605
  1.787878  ]"
