,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
327,The change is beneficial.,The employees were supervised by the managers.,"[-0.15169463  2.0979517   1.6517118  ...  0.7315172  -1.0783079
  0.82290685]",[ 2.0486941  3.1080017  3.490625  ... -0.8422984 -0.6188475  2.1728685]
328,The destination was sought.,Engineers designed structures expertly,"[-0.45770988  2.619419    1.5891888  ... -0.74913126  0.80519885
  1.2396003 ]",[-1.5288811  2.0810645  0.972902  ... -1.3918543 -1.5878543  1.8525208]
329, The garden has a lot of roses.,The business provided exceptional customer service.,"[ 1.2171397  -2.4559484  -0.09744942 ...  0.12632601 -2.5312476
  2.230188  ]","[ 0.59706646  0.5299563   0.749785   ... -2.5321553   1.9636377
  2.2928693 ]"
330, The dog tends to bark at strangers.,The offense was serious.,[0.6144943  3.275307   0.90924394 ... 0.43365932 1.0346344  0.87338793],"[ 0.23419578  3.0338879   2.3044257  ... -1.529865    1.8668067
  3.641816  ]"
331,The success may have been well-deserved.,The train did not travel swiftly across the country.,"[-0.03421426  3.3544016  -0.38774008 ... -0.02746556 -1.5023147
  1.7055951 ]","[ 1.0885279   0.9424896   1.0359879  ... -0.16578929 -1.6577263
  3.0231047 ]"
332,The cook prepared the meal.,The cats meowed softly.,"[-0.47526994  1.3528897   1.5295267  ...  0.6464724  -0.64455086
  2.917658  ]","[ 2.9076908  -0.22129436  0.60170144 ... -1.5692229  -1.2774345
  1.927235  ]"
333,The contractor oversaw the project.,The theory was developed.,"[ 0.42899415 -0.9194127   1.4281235  ...  0.7334433   0.14809403
  1.6084322 ]","[ 1.6587986   1.814234    1.488243   ... -0.89232236 -0.65996885
  2.4978979 ]"
334,The explanation is clear, Her availability is uncertain.,"[ 1.0019985   1.4992588   0.32842967 ... -1.1621084  -0.7749156
  2.6025357 ]",[ 1.2769918  0.7048796  0.5057173 ... -1.5546051 -2.1672487  1.2016032]
335,The mediator facilitated a resolution.,She faced challenges bravely.,"[ 2.5918188   1.2248058  -0.07807206 ... -0.56096375  0.28720182
  1.8806019 ]","[-1.5541234   4.663544    1.7722535  ... -0.53681403 -2.2770889
  2.1701257 ]"
336,The problem is urgent.,Generously was tipped by the customer.,"[-0.52260286  2.9065268   0.39243656 ... -0.29410875 -0.5930049
  2.6478038 ]","[ 0.8064373   2.764064    0.6114358  ... -0.26177338  1.2575399
  2.4855285 ]"
337, The outcome is extremely positive., The ending was disappointing.,"[ 0.6503611   3.9925964   0.33737946 ... -1.0179292   1.9949751
  1.7141575 ]",[ 2.5878341 -0.6396407  1.1369293 ... -0.3885764  2.1797545  1.1394027]
338,The vegetables are crunchy.,The accomplishment was significant.,"[ 0.287422    3.6550364   2.2711701  ...  0.47415525 -3.5598006
  2.213342  ]","[ 1.4679649   3.8262908   0.65001726 ... -0.7470396  -0.15878706
  1.6711746 ]"
339,A training session was conducted,The demand was met.,"[ 0.5000639  -2.639277    0.74975884 ... -2.233048   -2.803843
  2.3395436 ]","[-1.2362579   4.416808   -1.0688922  ... -0.38660342 -0.7328151
  1.9626701 ]"
340,The penguins huddled together for warmth.,He can play the piano beautifully.,"[ 0.64989173  0.48393407  0.7600523  ... -1.4234347   0.8434841
  2.1558414 ]","[ 2.0720365   9.604769   -0.5972772  ... -1.5341599   0.09584646
  2.5785873 ]"
341,The reward was given.,The progress was steady.,[ 0.3271442  7.3453765  1.563714  ... -0.7272634  1.6733501  1.7452152],"[ 1.5127847   0.6262234   2.4471776  ... -0.4922374   0.41399536
  1.9185479 ]"
342,The movie was hilarious.,The review was favorable.,"[-1.0795373   1.4359444   0.7392424  ...  0.06480077  2.1753676
  3.4665115 ]","[ 3.264742   -0.19329426  0.84352124 ... -1.3825362   1.9742782
  1.3703673 ]"
343,The matter was resolved., A sunny day is forecast.,"[ 0.99596864  2.4709232   3.4744973  ... -0.18761358 -0.37031955
  2.6947    ]","[ 0.35311761 -1.0903956   2.515673   ... -0.5444599  -0.61058927
  2.5308928 ]"
344, The task is nearly finished.,The stop was announced by the conductor.,[0.8214069  2.8628159  2.0989609  ... 0.6744044  0.68005943 2.5209024 ],[ 0.4290069  2.6504598  2.4641519 ... -0.3067815 -0.5025007  1.412766 ]
345,The moderator skillfully guided the conversation.,The team effectively coordinated their efforts.,[1.4074775  1.9111404  1.1442153  ... 0.29833913 1.7339376  1.3658975 ],[ 2.9091477  2.0659733  1.1754878 ... -2.6480122 -1.1607147  2.537384 ]
346,The film's success was celebrated by the fans.,The company expanded its operations.,[ 0.9236349  1.3197851  0.9175808 ...  0.0078882 -1.408642   2.9289446],"[ 2.5579185  -1.3153212   3.1540442  ... -0.77748305 -4.008626
  2.1916344 ]"
347,Their team was supported by the fan.,There were approximately 280 birds singing.,"[ 2.051857    2.3349767   0.81975067 ... -0.675488   -2.3893433
  3.0836596 ]","[-3.7942033  -2.1451712   0.23757657 ... -1.314278   -0.17211455
  0.6194972 ]"
348,Proficiency was demonstrated., The instruction was difficult to follow.,"[ 0.4490919   2.23517     1.3823038  ... -0.31490335 -0.38979468
  1.7858047 ]","[-1.7110084   4.639591    1.5254956  ... -1.6257584  -0.30149895
  2.5178807 ]"
349,Obstacle was removed.,The victory was won.,"[ 0.6777178   2.2783513   2.5006988  ... -0.45231685  1.1551634
  1.0924976 ]","[ 1.4472203   4.961795    0.2752323  ...  0.01782164 -1.2212973
  3.23312   ]"
350,It happens unexpectedly,The scientist thoroughly analyzed the results.,"[-0.29896316  0.3092498   2.0823066  ...  0.98301023 -1.8502254
  2.2162533 ]","[-1.3662084   4.0402      2.2225277  ...  0.03073426 -2.3498707
  2.576428  ]"
351,The response was positive.,The book was engaging.,"[ 0.9489439   3.752274    1.1766624  ... -1.0378059  -0.17526217
  1.0364184 ]",[-1.5986569 -0.460675   2.511883  ... -1.0917457  2.2492893  2.8674455]
352,The pilot landed the airplane safely.,The leaves fall rapidly,"[ 0.29212165  7.086143    2.6246722  ... -2.4602983   0.09590367
  4.419059  ]",[ 2.6260724 -1.8198217 -1.1338613 ... -2.2305636 -3.1993814  1.6611758]
353, The factory produced a very large number of cars.,The husky pulled the sled.,"[-2.5710225   1.7158524   0.25632134 ... -2.9552236  -2.5329072
  2.2825282 ]",[ 1.123631   2.4334393  1.2763493 ... -2.1802447  1.5696901  2.6350234]
354,The experiment was successful.,The cashier processed the payment.,[ 2.7544217  5.1970987  2.0280776 ... -1.5311799 -2.1462476  1.8975681],"[ 0.9842324   4.832934    1.4182602  ... -0.23112619  2.350172
  1.8225843 ]"
355,The design is elegant.,The picture hangs beside the fireplace.,"[-1.602259   -0.11604588 -0.29636565 ... -1.3427702  -1.3991897
  2.430722  ]","[ 0.85663307 -2.5130227  -0.8142889  ...  0.38432387 -0.13336515
  1.1973488 ]"
356,The journalists reported the news., The knife is on top of the fork.,"[-1.6627134   2.537161   -0.31426632 ... -0.25257823 -4.3832355
  3.9646864 ]",[2.8645117 5.438576  2.75496   ... 1.8511927 2.551549  3.0851412]
357,The system was efficient.,The change is drastic.,[ 2.1449692  4.269966   1.97315   ... -0.4719278 -1.8536431  2.0614736],"[-1.1970855  -0.16739345  1.6863825  ...  0.8780414  -2.6112757
  1.1100597 ]"
358,The outcome was beneficial.,The client approved the terms.,[ 0.661082   4.2864914  1.3573686 ... -0.9825056  2.0327213  2.2006931],"[ 3.4733012   2.6886656  -0.05534577 ... -2.1192613  -0.37616244
  1.3975023 ]"
359,The story was preserved,The room was snug.,"[-0.05894801 -0.76988536  1.4561911  ...  0.40106153 -1.504838
  2.1186204 ]","[ 1.1310984  -5.2766457   0.9380704  ... -0.12058306  0.2666945
  2.2723737 ]"
360,The invention was patented by the inventor., The coat is on the chair.,"[ 0.9083079   4.9556746  -0.48774534 ... -0.9168806   1.8568504
 -0.27179003]","[ 3.3203328   2.5644963   1.5590307  ... -0.98274624  1.3324302
  0.62355477]"
361,The clock is on the mantelpiece, The movement was sluggish.,"[-0.34823966 -0.5486601   2.317526   ... -1.726626   -1.5294001
  1.0740877 ]","[ 1.9679139   0.8087042   1.8708086  ... -0.36147943  0.17490014
  1.7822428 ]"
362, The giraffe reached low to the ground.,The plane is large.,"[-0.20648216  0.8244995   3.474435   ... -0.78221726 -0.28320813
  1.6569018 ]","[ 0.75221527  0.8320751   2.6304073  ... -0.44926882 -2.3760102
  1.9731156 ]"
363,The plants are vibrant.,The adaptability could have been impressive.,"[ 1.2944906  -0.7729046   1.6812     ...  0.67977965 -5.2727804
  2.4471679 ]","[-0.2030433   2.997514    0.6066051  ... -1.546582   -0.02121804
  0.55553174]"
364,The keys are outside the bowl., Your help might be needed.,"[ 3.569327    2.8281941   1.1567129  ... -0.557824    1.9020714
  0.46436295]","[-0.19608672  7.7865257  -0.09570023 ...  0.6530983  -1.5696913
 -0.73887366]"
365,The customer ordered food.,The decline may have been temporary.,[0.96689034 2.8445923  2.8221254  ... 0.4156773  0.20369896 3.4540703 ],"[ 0.07185919  0.63604385 -0.6011032  ...  1.5263078   0.26251453
  1.6917139 ]"
366,The snowy owls have excellent hearing,You succeeded eventually,"[-0.67685807  1.0539697   0.03569829 ... -4.0333004  -0.45466048
  0.30299738]",[ 1.1789502  7.112683  -1.6934444 ... -1.1151363  1.2516971  4.2595053]
367,The night is dark.,The idea was groundbreaking.,"[-0.7675549  -0.531018    2.1416466  ...  0.04086213 -2.1704965
 -0.3289333 ]","[ 0.42270923  2.3038204   1.2984674  ... -0.6058777  -1.999555
  1.3724983 ]"
368,The shuttle landed smoothly on the runway,The student underlined key passages in the text.,[-1.2861131  3.979129   4.764442  ... -1.4728276 -3.5320866  2.9164615],"[-1.0266201   2.1211379   0.5378064  ... -1.5441744   0.7513803
  0.05205495]"
369,The purpose was achieved.,The talent is extraordinary.,"[ 1.193991    6.207885    2.2739673  ... -0.01415775  0.03439641
  0.91058   ]","[-1.7995052   4.2777276   0.0863327  ... -0.04905725 -2.6469688
  2.3794732 ]"
370,The book was recommended to patrons by the librarian.,The insects did not crawl on the leaves.,"[-1.5737011   0.57798815  0.76349175 ... -1.2973353   1.5330651
  4.1537223 ]","[ 3.7301128   2.2958689  -0.9810985  ...  0.24816173 -1.9784249
  4.0922174 ]"
371,The painter created a mural.,The concert was performed by the musician.,"[-0.0955654  -1.2911904   1.5543404  ... -0.67622787  0.22208369
 -0.19772464]","[-1.0498023   0.35198683  0.2744222  ... -1.204705   -2.901065
  2.3298593 ]"
372,Dancers danced gracefully,He wrote over 100 songs.,[-0.983207  -2.7015538 -2.5695417 ...  0.6138041 -0.9596044  3.564606 ],"[-1.4041598  -0.90319085 -0.97675705 ... -1.8758216   1.6512642
  1.2684313 ]"
373,The bread is on the counter,He read over 90 novels.,"[ 0.12699597  2.622318    0.9370881  ...  0.4500015  -0.24565554
  1.3450326 ]","[-1.9393632  -0.47508213  0.0523482  ... -0.97736883  1.728929
  2.7277267 ]"
374,The community was significantly benefited by the event., The morale is low.,"[ 1.5226308  -0.3082364   0.927859   ... -0.22602469 -0.7878268
  0.7275858 ]",[ 1.5278612  3.08443    1.7838818 ... -2.1598794 -1.6171062  1.0221263]
375,The allegiance was unwavering,The squirrels gathered nuts diligently.,"[ 1.7188964   4.1949506   0.9485741  ... -1.2944487  -2.0242064
  0.43983468]","[ 0.04505673 -0.23924068  1.4154619  ... -2.7737496   0.8889238
  0.24307837]"
376,He received a standing ovation., The exhibition was underwhelming.,"[ 0.0666525   6.0398874  -0.8818484  ... -0.25732714  3.269678
  3.3459554 ]","[-0.36262035 -3.4668891   1.3324512  ... -0.8718446  -0.45917758
  0.06255416]"
377,The sun did not set in the west,He can fix the car.,[-0.3549905 -0.1000694  1.7077986 ...  3.1201265 -2.041383   3.6953678],"[ 2.8130913e+00  9.0222387e+00  1.9173132e-01 ...  4.9440661e-03
 -5.3299063e-01  2.8758745e+00]"
378, The environment is hostile.,The country celebrated,"[ 0.9263442   3.9390113   3.5620868  ... -0.73975295 -1.6301512
  1.386359  ]","[-0.1234444   0.8430794   0.16466749 ... -1.2534362  -0.3663604
  3.6501853 ]"
379,The orangutans did not build nests carefully.,The moment was special.,"[ 1.6916473   0.67325604 -0.3834276  ... -0.19168648  0.55177116
 -0.49433327]","[-1.5343649   1.0330265   0.5425831  ...  0.20854545  0.4037932
  0.80923116]"
380,The progress might have been slow.,The baker sold over 250 loaves of bread.,"[-0.44024906  0.5314645   1.7223595  ...  0.4595918  -1.213657
  2.0136075 ]",[-5.633656  -3.0148368  0.628472  ... -2.0174844 -1.118266   0.8786617]
381, The commitment is extremely unwavering.,It may rain today.,"[ 1.7447299   4.1459804   1.1419097  ... -0.383543   -0.5626695
  0.49323258]","[ 0.14351816  3.2787044   3.588826   ... -0.21856332 -4.08883
  2.8165202 ]"
382,The anxiety was crippling.,The giraffe stretched its long neck to reach the leaves.,"[-1.9814796   2.4318676   0.11348557 ...  0.92703927  1.5783606
  1.5298744 ]","[-1.5016485   2.175102    2.8097496  ...  0.3724506  -1.2314004
  0.07598219]"
383,The local schools were supported by the community.,The invitation was welcomed.,"[ 0.76681817  0.2883738   2.0915406  ...  0.2562054  -4.9788966
  0.6006342 ]","[ 1.7348869   3.4569821   1.3574744  ... -0.17943846 -0.07140346
  1.9634316 ]"
384,They can travel to Europe., The concert might be cancelled.,[ 1.3015617  5.4460106  1.5755721 ... -1.1773071  1.2215639  3.9250088],"[ 0.3566449  -1.1652125  -0.98512214 ...  0.53203356 -2.8614092
  1.98131   ]"
385,The homework was assigned by the teacher.,She researches diligently.,"[-1.5699798   0.65071523  2.4512506  ... -1.2704082  -1.7846613
  1.7557217 ]",[ 1.4794098  2.7581952  2.8328903 ... -1.3153558 -1.9859775  2.5719695]
386,The weather was agreeable., The feeling is extremely strong.,[ 2.364501  -2.9322634  1.6115111 ... -3.0288038 -0.6764702  1.1747524],"[-1.3477588   3.1059008   1.2887911  ... -0.18696737  1.3144903
  1.4248472 ]"
387,The writer creatively crafted the story.,A solution was elegant.,"[ 0.33230624  0.48599932  1.1547831  ... -0.66019875  0.08017995
  1.1712598 ]","[ 1.5294137   4.837071   -0.33584046 ... -0.26029533 -2.1676192
  0.38691744]"
388,The park contained over 1000 trees.,He wrote approximately 100 pages of his novel.,"[ 0.28812355 -6.08686     1.4061757  ... -0.8876744  -0.8294487
  1.5876107 ]","[-1.8717074  -2.1276104   1.1486083  ... -1.2151068   1.7260412
  0.42811152]"
389, The pencils are on the table.,The grass grew green,[ 1.0928692  1.6977185  1.5024344 ... -1.9011759 -0.7018598  2.1678016],[ 1.950079   1.2359852  2.1736343 ... -1.7609551 -5.1791897  4.1009645]
390,The student studied diligently.,The speech was persuasive,"[-0.47012657  3.3197427   1.6432514  ... -1.8053955  -0.80765504
  2.826301  ]",[-0.8493662  3.9161112  0.5621084 ... -1.4179881  1.2391099  2.4545255]
391,The explanation was straightforward., The movie could be very long.,"[ 2.2798066   3.1143494   0.12585154 ... -0.7391222   0.54149246
  1.5465934 ]","[-0.5037445   0.35084838  1.452161   ... -1.5885955   0.7721906
  3.2745311 ]"
392, The response was delayed.,The curator selected the pieces.,[-1.4820526  4.1097155  1.9459766 ... -1.5814302  1.0469027  2.0570595],"[-1.168494   -2.4971192   0.62922263 ... -0.19494231  2.0874999
  1.1512076 ]"
393,The boat is fast.,The deer leaped gracefully over the fence.,"[ 0.41465014  3.1790786   2.8436227  ...  0.12132351 -1.4255966
  1.9518077 ]","[ 0.9856193   1.2968638  -0.99194145 ... -2.0250723  -0.7419506
  3.4376593 ]"
394,I stay focused,The design is modern.,[ 1.3682384  1.8014892  3.3505    ... -2.0147767 -1.0506313  1.8912631],"[-1.3856881  -1.165786   -0.17714345 ... -1.1413924  -2.391677
  2.8708365 ]"
395,The outcome is favorable.,The ice did not melt quickly,[ 1.4346753  3.9184258  1.5911019 ... -1.0791948  2.2341063  2.973991 ],[ 3.3428566  2.260507   0.9378357 ... -2.0593507 -1.7151502  2.3125775]
396,The document was comprehensive,The snake did not gracefully slither through the tall grass.,"[-0.32608658  1.4094439  -0.31286693 ... -1.9707241   0.28770888
  1.7043322 ]","[ 1.61926     1.7381057   0.80156565 ...  0.1377043  -1.1967658
  3.3640363 ]"
397,The shipper securely packaged the books.,The process was efficient.,[ 1.0646703  4.180064   3.4637089 ... -1.360944   2.962038   1.3571472],"[ 2.7848632   2.6463428   1.4571111  ... -0.99263287 -0.5200641
  2.1534235 ]"
398, They are planning to ask for a raise.,They conveyed feelings powerfully,"[-1.4148202   5.4389567   0.90302455 ... -0.39224547 -1.1716862
  1.2919422 ]","[-0.9952091   4.4485207   0.74580115 ... -1.0855396  -1.866615
  1.7040942 ]"
399,The weather may change unexpectedly., The ocean is extremely deep.,"[-1.1301041e-04  6.7466617e-02  8.1581426e-01 ... -2.2130940e+00
 -4.4296913e+00  1.8526179e+00]","[-0.89056396  4.0095153   4.035894   ... -0.3784722  -3.3649695
  0.35953307]"
400,He can speak Spanish.,The stylish outfit was confidently showcased by the model.,[-1.3196695  7.949529   2.2365158 ...  1.6084287 -1.2512653  4.057959 ],"[-0.7949839  -1.2475839   0.26003462 ... -0.7543029  -1.3360308
  2.2414863 ]"
401,The medicine was effective.,The picture hangs above the fireplace,[ 2.8703804  9.05279    2.293775  ... -1.4351251  2.817078   1.7269977],"[ 0.2557595  -2.463361   -1.033965   ... -0.75230676 -0.84375983
  1.8123037 ]"
402,The work was excellent.,The flower is in the vase,"[ 0.17547937  1.1665771   0.83007276 ... -0.34834415  0.5736657
  1.9556997 ]","[ 0.3912891   2.5301104   0.09502801 ...  1.6021858  -1.8160887
  1.6353898 ]"
403,The alligator drank water.,The jury reached a verdict,"[-0.3429656   2.2940307   1.4625646  ... -0.90693814  0.37459567
  3.800083  ]","[-2.3977282   2.1267464   0.19647285 ...  2.2329366  -0.981917
  4.5172334 ]"
404,The record was broken by the athlete.,A website opened quickly,[0.5124582  3.1253567  0.4049427  ... 0.86472285 0.8159038  1.783459  ],"[ 0.44678685  0.20572054  2.5263977  ... -2.5034406  -0.3468433
  2.948226  ]"
405,The report was not informative.,A donation was made by the donor.,"[-0.77619785  0.43602118  1.681168   ... -2.4223497   0.7532115
  1.765647  ]","[ 0.5106902   4.7041163   1.1086042  ... -1.9011252  -0.7999132
  0.19345957]"
406,The kindergartner could have sung a song.,The window is open,"[ 1.1735449   1.9831209   0.94770956 ... -0.66451555  1.4449155
  0.70958066]",[ 1.9254992  1.3513534  2.4719353 ... -1.0601249 -3.7547548  1.1072795]
