,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
364,The mice nibbled on cheese.,The mice did not nibble on cheese.,[ 2.215379   2.5235531  2.8529265 ... -1.7903894 -1.9652537  0.3849053],[ 2.2612505  3.2494726  1.989708  ... -1.6863455 -1.3463062  1.5347837]
365,The rats avoided the traps expertly.,The rats did not avoid the traps expertly.,"[ 3.1494899   4.459229    0.99693346 ... -1.5410479  -0.3169169
  1.2516578 ]","[ 2.4545312   4.0269527   0.42277718 ... -1.0144826  -0.32944083
  1.6260628 ]"
366,The snakes slithered through the grass.,The snakes did not slither through the grass.,"[ 0.74067867 -0.17150815  0.85284394 ... -0.28702086 -1.9372768
  2.5371835 ]","[ 1.0631046   1.6895396  -0.08605862 ... -0.85424024 -1.7617862
  3.1340587 ]"
367,The lizards basked in the sun's warmth.,The lizards did not bask in the sun's warmth.,"[-3.2114723   1.1060338   1.0665066  ...  0.02680361 -1.712096
  4.0829906 ]","[-2.3047197   2.1475348   0.38698336 ... -0.60950655 -1.3791367
  4.1833825 ]"
368,The turtles moved slowly and deliberately.,The turtles did not move slowly and deliberately.,[ 2.1249254 -3.014635   2.3659694 ... -2.2959676 -0.5599305  2.7162747],[ 2.1299777 -1.1151806  1.4358554 ... -1.8525355 -0.0547544  3.2784722]
369,The frogs leaped into the pond.,The frogs did not leap into the pond.,"[ 0.23699069  2.6848338   0.13300347 ...  0.26051873 -3.3523395
  4.9877863 ]","[ 0.00834005  2.791427   -0.3937847  ...  0.32576483 -3.212541
  5.526136  ]"
370,The toads croaked loudly in the night.,The toads did not croak loudly in the night.,"[-0.9066199   0.35962996  0.9228471  ... -0.70778316 -1.103635
  1.6679614 ]","[-0.01981757  0.52697873  0.4351748  ... -0.78519696 -0.84267974
  2.6633077 ]"
371,The insects crawled on the leaves.,The insects did not crawl on the leaves.,"[ 3.0138624   1.0847586   0.23884723 ...  0.3900679  -2.3341982
  3.7764363 ]","[ 3.7301128   2.2958689  -0.9810985  ...  0.24816173 -1.9784249
  4.0922174 ]"
372,The spiders spun their webs patiently.,The spiders did not spin their webs patiently.,"[ 3.756187   -0.51483256  0.06453321 ...  0.32655683 -3.6249127
  2.3328762 ]","[ 3.5466933  -0.46357816 -0.7568366  ... -0.0041354  -2.9112742
  2.742732  ]"
373,The ants carried their food diligently.,The ants did not carry their food diligently.,"[ 4.6807437   2.6170278   1.8509467  ... -0.6966705   2.1361454
 -0.28415346]",[ 5.098406   2.7892885  0.3166356 ... -0.9875514  1.9763088  0.867741 ]
374,The bees pollinated the flowers efficiently.,The bees did not pollinate the flowers efficiently.,[ 2.4647925  3.7668924  1.6913624 ... -0.630041  -1.5826716 -0.7910682],"[ 1.6100931   3.3001347   0.01099311 ... -0.44191068 -1.939194
  0.5840506 ]"
375,The butterflies fluttered among the blossoms.,The butterflies did not flutter among the blossoms.,[ 2.3197694 -0.7389152 -1.1426457 ...  0.715196  -2.9188335  1.1596583],"[ 2.2014728   0.31462938 -1.8230479  ...  0.5101806  -1.9061577
  1.6921442 ]"
376,The children played quietly in the park.,The children did not play quietly in the park.,[ 2.1241992 -1.9648558 -1.6154413 ... -2.4035869  0.6817932  2.3249533],"[ 1.3649453  -0.37663323 -2.0381825  ... -1.2417586  -1.0045748
  3.9795356 ]"
377,The dog barked at the mailman.,The dog did not bark at the mailman.,"[ 0.3600328   4.4051924  -0.05539939 ... -3.301301    0.0883702
  2.3846583 ]","[ 1.5576065   4.675168   -1.5147133  ... -2.59984     0.08922462
  2.9521813 ]"
378,The cat sat on the windowsill.,The cat did not sit on the windowsill.,[ 4.282387   1.3341528  1.5857036 ... -0.7104738 -3.0484264  3.6069937],[ 4.48479    1.7409445  1.6179988 ... -1.096144  -1.8877776  3.6071656]
379,The bird flew high above the trees.,The bird did not fly high above the trees.,"[ 0.43546677  3.6902504   2.0816693  ... -1.596441   -0.9445403
  2.5456016 ]","[ 0.68278414  3.562402    0.60871947 ... -1.2926811  -0.7213508
  2.631455  ]"
380,The fish swam in the clear blue water.,The fish did not swim in the clear blue water.,"[ 0.28930563  1.7950413   0.7264732  ...  0.26147604 -3.5544753
  2.2297332 ]","[ 0.62570405  2.5898354   0.24927768 ...  0.56292474 -1.999644
  3.3422387 ]"
381,The sun set behind the mountains.,The sun did not set behind the mountains.,[-1.4506596  0.7602047  2.3424878 ...  3.0707824 -1.085818   2.117943 ],"[-0.95665306  0.662754    2.2439394  ...  3.612266   -2.063259
  3.2120376 ]"
382,The moon rose in the night sky.,The moon did not rise in the night sky.,[ 0.8792883  0.4515484  2.2782474 ... -1.2833606 -2.930927   2.498719 ],"[ 0.4238389  -0.594931    1.6742647  ... -0.13054673 -3.619857
  3.1508307 ]"
383,The stars shone brightly in the darkness.,The stars did not shine brightly in the darkness.,"[-0.72746634 -0.06496157 -0.563994   ... -1.4739631  -2.7996783
  0.9849298 ]","[-0.7376852  -1.6639982  -0.8540675  ... -0.22905703 -2.9190009
  1.8858109 ]"
384,The clouds drifted across the sky.,The clouds did not drift across the sky.,"[ 0.18721676 -0.6447148   1.626227   ... -0.6403713  -3.2808304
  0.6927367 ]","[ 0.79584515  0.38906404  0.9780091  ...  0.11454026 -3.603104
  1.2846023 ]"
385,The rain poured down heavily.,The rain did not pour down heavily.,"[-0.94727635  1.7481028  -0.95682883 ...  0.3124163  -4.887525
  1.3337574 ]","[ 1.5150521   1.4325514  -0.7093625  ...  0.09750171 -4.486152
  1.7357873 ]"
386,The snow fell softly on the ground.,The snow did not fall softly on the ground.,[ 1.2094259 -1.7637548 -2.5552437 ... -2.7958052 -1.3020036  1.7067811],"[ 0.61080015 -0.7406114  -2.9630382  ... -2.4011497  -1.7259738
  2.6265986 ]"
387,The wind blew strongly through the trees.,The wind did not blow strongly through the trees.,"[ 0.5727471   1.36339    -0.90289235 ...  0.41915148 -0.39595446
 -0.0478544 ]","[ 3.5712554   0.3691357  -1.2646602  ... -0.04403194 -1.8188816
  0.6376244 ]"
388,The leaves changed color in the autumn.,The leaves did not change color in the autumn.,"[-0.6466155  -3.7568338  -1.2596482  ... -3.400006   -3.066995
  0.63860476]","[ 0.02007549 -4.0931234  -1.9175724  ... -2.4798934  -3.6686199
  2.2558842 ]"
389,The flowers bloomed beautifully in the spring.,The flowers did not bloom beautifully in the spring.,"[ 1.4856913  -1.0953579  -1.1908245  ...  0.22283761 -2.978751
  2.7097604 ]","[ 1.4092424  -1.1778779  -2.4051113  ...  0.64322007 -4.1226363
  3.461811  ]"
390,The grass grew lush and green.,The grass did not grow lush and green.,[ 1.823885   0.2873492  3.2133605 ... -1.2402126 -3.6686585  3.6883762],"[ 2.0296383  -0.18749735  2.71       ... -1.0844524  -4.1108418
  4.128576  ]"
391,The trees provided shade from the sun.,The trees did not provide shade from the sun.,"[-1.7505243   1.6528503   2.5125153  ...  0.08102308  0.49419436
  1.5648795 ]","[-1.7511351   2.7497513   0.42343062 ...  0.25888187 -1.0610937
  2.23294   ]"
392,The mountains stood tall and majestic.,The mountains did not stand tall and majestic.,"[-1.631983    0.26383904  0.7097788  ...  0.11570067 -1.0418265
  0.84260976]","[ 0.8951882   2.9404552  -0.9094557  ...  0.4938862  -0.35830295
  1.2767509 ]"
393,The rivers flowed to the sea.,The rivers did not flow to the sea.,"[ 0.84996307  3.6046386   0.74295706 ...  1.3274038  -1.1058419
  2.168344  ]",[ 1.5107822  3.0251482 -0.7966546 ...  1.2270344 -1.5164089  2.9479225]
394,The oceans teemed with life.,The oceans did not teem with life.,"[-1.5411493   2.2001383   3.1206355  ...  0.884669   -1.5510368
  0.02215331]","[-2.0818315   3.5746074   0.9629729  ...  0.05650161 -1.0847807
  0.9032221 ]"
395,The world turned slowly on its axis.,The world did not turn slowly on its axis.,"[-2.9477255  -0.14587894  0.591419   ... -0.33934945  2.241702
  0.93762714]","[-2.1725185   0.14721224 -0.52522504 ... -0.643929    1.4404945
  1.9361727 ]"
396,The universe expanded endlessly.,The universe did not expand endlessly.,"[ 0.5341586  -0.21071374  1.8382213  ...  0.13556692 -0.62656766
  0.10678758]","[ 0.61660576  1.7136699  -0.66915894 ...  0.8043266  -0.7370756
  1.024422  ]"
397,The galaxy contained billions of stars.,The galaxy did not contain billions of stars.,"[-3.9478679   0.6139205   1.558014   ...  0.05493711 -1.9634806
  0.54082596]","[-3.1429987   1.8485148   0.773914   ...  0.30339822 -1.256431
  1.2895592 ]"
398,The planets orbited the sun.,The planets did not orbit the sun.,"[-1.444663    0.45003095 -0.46913666 ...  0.23422317 -4.909649
  2.84432   ]","[-0.99505174  1.1452017  -1.1716286  ...  0.0896958  -2.7600286
  2.8148308 ]"
399,The comets streaked across the sky.,The comets did not streak across the sky.,"[ 0.37488145  0.2691538   0.190103   ...  0.6169727  -3.1886482
  0.7033759 ]","[ 0.33576238  1.8590046  -1.088608   ...  0.5636419  -2.2224522
  1.8992655 ]"
400,The asteroids collided violently.,The asteroids did not collide violently.,[-3.1144805  1.7043254 -2.1185067 ... -0.3576663 -1.3918197  1.2284478],"[-1.2297564   1.1738541  -2.4627748  ... -0.34931684 -0.5852443
  2.1173859 ]"
401,The meteors burned up in the atmosphere.,The meteors did not burn up in the atmosphere.,"[-1.3552403   4.745845   -1.2351795  ... -1.1453048  -4.1603794
 -0.38033378]","[-0.17233533  4.3196073  -2.2622216  ... -1.0881013  -4.0580134
  1.08037   ]"
402,The astronauts journeyed to the moon.,The astronauts did not journey to the moon.,"[-0.17747831  1.7620517   0.21011671 ...  0.17146507 -0.81996465
  2.3515637 ]","[ 0.09098795  3.946869    0.42560843 ...  0.88690406 -0.7722593
  2.7035608 ]"
403,The rockets launched successfully into space.,The rockets did not launch successfully into space.,[-0.619427   6.3253202  2.7367978 ... -1.2868434 -3.1675744  1.1702491],[-1.5915427  6.183166   1.7916938 ... -0.1822596 -4.561598   3.1133826]
404,The satellites orbited the Earth.,The satellites did not orbit the Earth.,"[-0.7392402   1.9961374   2.5663702  ...  0.05548865 -5.9914865
  3.3431132 ]","[-0.86298335  3.8455896   1.1004254  ...  0.21223335 -5.0093694
  3.6385286 ]"
405,The telescopes observed distant galaxies.,The telescopes did not observe distant galaxies.,"[-1.8616289   0.60919654  2.5654156  ... -0.8060443  -2.7320538
  2.326041  ]","[-1.5227544   1.2416809   1.9924006  ... -0.51313686 -3.0325198
  2.7238114 ]"
406,The scientists studied the cosmos.,The scientists did not study the cosmos.,"[-1.9985981   3.1531162   3.4399126  ...  0.28164813 -4.1333632
  1.0186194 ]","[-1.0276147   3.4533768   1.5563116  ...  0.82630277 -3.5208292
  1.737137  ]"
407,The astronomers explored the universe.,The astronomers did not explore the universe.,"[-2.008353    1.2788472   2.3755229  ... -0.04484181 -3.212746
  1.8070078 ]","[-1.404758    2.2590053   1.338845   ...  0.42600298 -2.5217142
  2.338118  ]"
408,The physicists researched the fundamental forces.,The physicists did not research the fundamental forces.,"[ 0.71714866  4.505235    1.384684   ... -1.139713   -6.7815375
  1.3747133 ]","[ 0.2516817   5.103571    0.82558846 ... -0.64560974 -5.113339
  1.5498544 ]"
409,The chemists experimented in the laboratory.,The chemists did not experiment in the laboratory.,"[-0.5649284   2.560537    1.4739424  ...  0.98890877 -5.7554674
  1.9963509 ]","[-0.60533315  2.7063336   1.0038353  ...  0.7030363  -4.194892
  2.1802044 ]"
410,The biologists studied living organisms.,The biologists did not study living organisms.,"[-0.75803167  2.2755907   2.630225   ... -0.22079468 -4.1637673
 -0.17343184]","[-1.0985646   3.116206    1.2994995  ...  0.2716304  -3.7792935
  0.61624813]"
411,The geologists examined the Earth's structure.,The geologists did not examine the Earth's structure.,"[-3.5690935  -0.24482642  3.6211824  ... -1.8117063  -3.070405
  2.2398257 ]",[-3.033407   0.374634   2.0153344 ... -1.0643061 -3.3346937  2.2590094]
412,The mathematicians solved complex equations.,The mathematicians did not solve complex equations.,"[ 0.37334618  3.8622105  -0.10895504 ...  0.54016155 -2.756279
  2.145207  ]","[ 0.8782013   3.9026387  -0.20962201 ...  0.51627994 -2.1055613
  2.261646  ]"
413,The engineers designed innovative technologies.,The engineers did not design innovative technologies.,"[-1.0280064   4.4728913  -0.298715   ... -1.6011418  -2.5961688
  0.21183877]","[-0.402818    3.78287    -1.3510101  ... -0.70750946 -1.3773184
  1.0388232 ]"
414,The programmers wrote efficient code.,The programmers did not write efficient code.,"[ 0.9732375   2.8975992  -0.5358818  ... -1.1798081  -0.14085184
  2.121529  ]","[ 1.711023    2.85721    -0.7678833  ... -0.50707084 -0.09187081
  2.4770098 ]"
415,The artists created beautiful works of art.,The artists did not create beautiful works of art.,"[-0.926868   -0.9994359   0.5833121  ... -1.7304243  -0.67682534
  0.14076877]","[-0.75931257  1.6234767  -1.1672037  ... -0.73907393 -0.2282263
  0.4823873 ]"
416,The musicians performed captivating concerts.,The musicians did not perform captivating concerts.,[-1.9296274 -0.9195941 -1.2996039 ... -2.629244  -1.8049737  3.0675156],"[ 0.3018928   0.46976167 -2.0656786  ... -1.5669082  -1.1762177
  2.5941381 ]"
417,The writers composed compelling stories.,The writers did not compose compelling stories.,"[-1.2839112  -0.4742938   0.30600876 ... -1.3353138   0.8773198
  2.2321458 ]","[-0.39449444  0.710092   -0.6627359  ... -0.47571328  0.910492
  2.4114637 ]"
418,The chefs prepared delicious meals.,The chefs did not prepare delicious meals.,"[-0.11805391 -0.43624344 -0.6189055  ... -1.0286716  -0.8190141
  2.4702673 ]","[ 0.6687469   0.6824108  -1.5981758  ...  0.35681054 -1.4595428
  3.7770476 ]"
419,The bakers crafted delectable pastries.,The bakers did not craft delectable pastries.,"[-2.8051784  -1.0727803   0.7254601  ... -1.9993572   0.01072781
  1.0704986 ]","[-2.0350115   0.33895826  0.00652353 ... -1.4529735   0.42871416
  1.991911  ]"
420,The doctors diagnosed illnesses accurately.,The doctors did not diagnose illnesses accurately.,"[ 1.7919499   4.786937    0.06084913 ... -0.64199704  0.17475891
  2.845204  ]","[ 0.932654    5.6547236  -0.75730175 ...  0.9795144  -0.78572655
  2.923976  ]"
421,The nurses cared for their patients compassionately.,The nurses did not care for their patients compassionately.,[ 3.938469   5.176515   1.7480937 ... -1.6728886 -1.0909504  2.792298 ],"[ 5.6165257   4.793833    0.73887545 ... -1.0895022  -0.69826245
  2.0609171 ]"
422,The teachers inspired their students.,The teachers did not inspire their students.,"[-0.9034174   4.3471737   0.51150894 ... -0.94954205 -1.9890594
  2.32722   ]","[-0.18490079  5.5435014  -0.6587976  ... -0.8119993  -1.3532268
  2.941039  ]"
423,The students learned diligently in class.,The students did not learn diligently in class.,"[-3.0642853   1.6893133  -0.66044986 ... -1.307897   -0.38134867
  2.3958113 ]",[-1.7566681  2.3667982 -1.346166  ... -1.2798167 -0.8949217  3.0979505]
424,The parents supported their children unconditionally.,The parents did not support their children unconditionally.,"[ 1.7881496   6.0364475  -1.6638155  ... -0.21316609 -2.261471
  1.7367694 ]","[ 1.3108475   5.239063   -1.718141   ...  0.10789944 -2.4230285
  2.2973328 ]"
425,The friends helped each other in times of need.,The friends did not help each other in times of need.,"[ 5.501769    4.180932    1.950258   ... -1.0533167  -0.02076834
  1.7111151 ]","[ 5.69935     2.972357    0.7709007  ... -1.0409273  -0.65915024
  3.2557545 ]"
426,The neighbors were friendly and helpful.,The neighbors were not friendly and helpful.,"[ 3.9743745  -1.1162081   3.2003517  ... -2.2947984  -0.23193577
  1.0053673 ]","[ 2.8169894  -0.7133639   2.893322   ... -1.8825686   0.02130494
  2.0535188 ]"
427,The community rallied together in support.,The community did not rally together in support.,[ 1.5837686  2.7035658  1.1886585 ... -0.7059416 -3.4787292  1.3220742],[ 1.1306984  2.9823449  0.2255119 ... -0.7603147 -3.126406   2.5487235]
428,The country celebrated its independence.,The country did not celebrate its independence.,"[-0.8109358   1.827951    0.12797372 ... -1.1241242  -0.6904576
  4.452122  ]","[-0.9043893   2.2847435  -0.40038443 ... -0.76873976  0.16778998
  5.5688286 ]"
429,The world united against a common enemy.,The world did not unite against a common enemy.,"[-1.5685263   8.2792015  -0.84737074 ... -0.71663266 -1.7626098
  3.0026586 ]","[-1.3637475   5.9128194  -1.9428631  ... -0.49619237 -0.8404948
  3.488042  ]"
430,The people overcame significant challenges.,The people did not overcome significant challenges.,"[-0.39094797  3.1206229  -0.48806447 ...  0.2803604  -1.9823335
  2.4251003 ]","[ 0.69848907  5.088671   -0.84537923 ...  0.52281696 -1.2676201
  2.142893  ]"
431,The society progressed toward equality.,The society did not progress toward equality.,"[ 1.1996452   2.9311676   1.3928396  ... -0.42848992  0.83333206
  2.574923  ]","[ 1.6818948   3.8162663   0.44330704 ... -0.47240502  0.30197203
  3.1634424 ]"
432,The culture celebrated diversity.,The culture did not celebrate diversity.,"[-0.49884972  0.798143    2.3226452  ... -1.6884035  -0.7767762
  2.2197812 ]","[ 0.10062333  2.334583    0.91251427 ... -0.49047047 -0.7314267
  2.8987844 ]"
433,The tradition continued through generations.,The tradition did not continue through generations.,"[ 1.0541943  -1.3577336   0.02380002 ... -0.46495342 -0.0889018
  1.8210965 ]","[ 2.3581178  -0.45100608 -1.3091278  ... -0.17995267 -0.21701719
  2.5381079 ]"
434,The history unfolded over many years.,The history did not unfold over many years.,"[-1.0831212  -4.4633145  -0.33578062 ... -0.8256167  -2.00555
  3.5114744 ]",[ 0.7134183 -1.2605697 -1.5481968 ... -1.2291219 -0.5039785  4.4811573]
435,The future remained uncertain.,The future was certain.,"[-1.5829169   0.3206368   2.5586655  ...  0.06937946  0.7812518
  1.8953741 ]","[-0.8515937   1.5965097   1.4226797  ...  0.45974082  1.7707571
  1.5223687 ]"
436,The past held valuable lessons.,The past did not hold valuable lessons.,"[-2.1950366   0.67181665  0.38621712 ... -1.2630578   1.4189119
  1.9272095 ]","[-0.8246935   2.2694683  -0.70906866 ... -0.47228143  3.0328393
  2.2172978 ]"
437,The present offered many opportunities.,The present did not offer many opportunities.,[-1.3702744  1.9665295  1.1779772 ... -0.5566123  1.2701505  2.304787 ],"[ 0.39157334  1.2947296   0.6684251  ... -0.24370496  1.3693607
  3.1568394 ]"
