,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
336,The teachers taught the lessons.,The lessons were taught by the teachers.,"[-0.85398275  3.1645386   1.5347718  ... -0.9541785  -1.905769
  3.4800205 ]","[-2.3946035   2.4490638   0.56926334 ...  0.19139788 -2.2674005
  1.9797975 ]"
337,The professors graded the assignments.,The assignments were graded by the professors.,"[-0.19678895  0.8988306   1.1444805  ... -1.6610994  -0.9844293
  2.3991766 ]","[-0.9242007   0.17554149  1.3940667  ... -1.1141278  -2.1555269
  1.8043782 ]"
338,The administrators managed the school.,The school was managed by the administrators.,"[ 0.3573352  -0.06877071  1.5947293  ... -0.33595335 -3.058637
  2.705271  ]",[-1.5443821  1.8319044  1.8353939 ... -0.8438305 -3.7149963  2.2590742]
339,The staff supported the students.,The students were supported by the staff.,[ 1.6384426  2.1135798  1.1062747 ... -0.9490072 -1.4964701  2.9864595],"[-0.07146993  2.7050564   2.285344   ... -0.25319272 -2.4508002
  1.6359096 ]"
340,The parents helped their children.,Their children were helped by the parents.,"[ 0.9289331   4.630977   -0.30404273 ...  0.80622786 -0.94632226
  1.6004041 ]","[ 0.9612861   5.2277474   1.519247   ... -0.38852072 -0.6619327
  1.041537  ]"
341,The families celebrated the holidays.,The holidays were celebrated by the families.,"[-0.5428972  -1.5043536  -0.33715892 ... -0.76921326 -1.3640443
  3.1713314 ]",[-2.227207  -3.1640646  0.200759  ... -0.9615034  2.2397892  0.5363796]
342,The friends enjoyed the time together.,The time together was enjoyed by the friends.,"[ 3.0640166  -2.4113553   0.92741144 ... -2.0022953   1.0791881
  1.6748661 ]","[-0.11622149 -2.1158156   2.5097682  ... -1.4980267   2.1012373
  1.0754899 ]"
343,The neighbors helped each other.,Each other were helped by the neighbors.,"[ 4.0466743   3.324916    1.1475083  ... -0.27678248  0.53893906
  1.9889231 ]",[2.0726576  0.51338464 1.3197249  ... 0.4658927  1.6439381  1.5608386 ]
344,The community supported the local businesses.,The local businesses were supported by the community.,"[ 2.379565    0.44356105  0.39651275 ... -0.6669984  -2.1491287
  1.8194838 ]","[ 1.7233112  -0.68630695  1.8682461  ... -0.12676774 -1.8732431
  0.19412142]"
345,The city council approved the budget.,The budget was approved by the city council.,"[ 0.16159283 -0.55459034  0.6576696  ... -0.16705753 -2.8604264
  1.8823283 ]",[-1.4751973  1.7009792  1.1110351 ... -0.71223   -0.8163929  2.1681128]
346,The mayor signed the ordinance.,The ordinance was signed by the mayor.,"[ 2.5984545   4.3701687   0.80575484 ... -2.020365    0.18980817
  0.88568896]","[ 0.89367944  1.9589005   0.8551497  ... -2.0548797  -0.9826703
  2.1226487 ]"
347,The police officers enforced the law.,The law was enforced by the police officers.,"[ 0.9946429   6.138355   -0.57308185 ... -2.642668   -1.666376
  0.56029147]","[ 0.44398797  6.7959156   2.0210345  ... -1.944731   -0.6367417
  1.5705874 ]"
348,The firefighters extinguished the fire.,The fire was extinguished by the firefighters.,"[-0.1265148   6.168903    1.0740786  ... -0.04519095 -2.7525208
  2.1180904 ]","[-0.6334427   5.5230784   2.6214538  ...  0.18475254 -2.6904817
  1.1245297 ]"
349,The paramedics treated the injured.,The injured were treated by the paramedics.,[ 1.9614135  5.461086   0.3089606 ... -1.915127  -1.8775585  3.755715 ],[ 0.808674   6.0471206  1.8011583 ... -2.0969753 -2.0853226  1.1425395]
350,The doctors saved the lives.,The lives were saved by the doctors.,"[ 0.64589614  9.403941    0.9623516  ... -0.06379628 -2.083475
  2.2615917 ]","[-0.26410723  8.028553    1.2658048  ...  0.22222279 -1.7841086
 -1.4238381 ]"
351,The nurses cared for the patients.,The patients were cared for by the nurses.,[ 3.6599019  3.7417743  1.6178864 ... -1.6553165 -1.0482734  3.149387 ],"[ 2.5149412   3.249433    1.6836076  ... -2.197414    0.58141714
  1.7017026 ]"
352,The hospitals provided the medical care.,The medical care was provided by the hospitals.,[ 2.2707622  4.2518883  2.146119  ... -1.2692642  1.1021844  1.6383467],"[ 1.7287049   5.692508    2.774394   ... -1.2053287   0.82790226
  1.6662949 ]"
353,The insurance companies paid the bills.,The bills were paid by the insurance companies.,"[ 3.2916641   6.7636285   1.8751856  ... -0.08247785  1.4872557
  2.0171797 ]",[1.7511613  4.937394   1.3070787  ... 0.5331842  0.11876348 0.6514041 ]
354,The lawyers represented their clients.,Their clients were represented by the lawyers.,"[-0.27591428  4.005505    1.326125   ... -1.7356391  -1.7753038
  2.5585332 ]","[-0.06846143  3.5078666   1.0165255  ... -1.2328458  -1.852745
  3.0619407 ]"
355,The judges ruled on the cases.,The cases were ruled on by the judges.,"[ 0.02543487  0.27151436  0.1904402  ...  0.01599133 -0.09588565
  4.601726  ]","[-1.2060151   0.20559151  1.0261875  ... -0.42313826  2.0016508
  1.5634017 ]"
356,The juries delivered the verdicts.,The verdicts were delivered by the juries.,"[-1.1742547   1.139226    1.7646729  ...  1.5467143  -0.37493527
  4.031557  ]",[-1.6414808  1.0559254  1.7019215 ...  1.0491964 -2.1683412  3.4591632]
357,The witnesses provided the testimony.,The testimony was provided by the witnesses.,"[-0.8355329   1.9950109   1.3954595  ...  0.38386273  1.3081617
  1.1915823 ]","[-0.559676    3.162074   -0.07980157 ...  0.27564174  0.57988584
  1.184185  ]"
358,The defendants pleaded their cases.,Their cases were pleaded by the defendants.,"[-0.72617024  2.2762852   0.27887747 ...  1.761394   -0.3951644
  2.166705  ]",[0.3202743 2.9013345 0.1150124 ... 1.1341274 0.4659383 2.3304162]
359,The prosecutors presented the evidence.,The evidence was presented by the prosecutors.,"[ 0.24876921  3.331027   -0.16540094 ...  1.0668374  -0.3059251
  4.176287  ]",[0.36426616 3.5814981  1.0317357  ... 0.53601754 0.5521982  3.9766872 ]
360,The defense attorneys defended their clients.,Their clients were defended by the defense attorneys.,"[ 1.4879106   5.459296   -0.27993459 ... -0.37275022 -1.0988076
  2.8531234 ]","[ 0.26521945  5.525895    1.1201447  ... -0.47942987 -1.7182727
  2.754176  ]"
361,The bailiffs maintained order in the courtroom.,The order in the courtroom was maintained by the bailiffs.,"[-0.22997981  1.3549865  -0.02877468 ...  0.274395   -0.54954106
  1.0934337 ]","[ 0.825286    0.5853465  -0.15414098 ...  0.840986    0.92933154
  1.9678088 ]"
362,The clerks handled the paperwork.,The paperwork was handled by the clerks.,"[ 1.2501663   0.60233086  1.7961949  ... -0.8842179   0.55195993
  2.3250825 ]",[ 1.346074   2.0727072  2.2391315 ... -1.0039238  0.7711471  2.0218127]
363,The secretaries organized the files.,The files were organized by the secretaries.,[2.1095402  0.5069646  2.1209912  ... 0.5090502  0.28317827 0.938048  ],"[ 0.6846945  -1.1497991   0.9840626  ...  0.0228547  -0.71818477
  0.49145398]"
364,The receptionists greeted the visitors.,The visitors were greeted by the receptionists.,"[ 2.0488944  -0.87663305  1.0757238  ... -2.2011142  -1.0647007
  2.82091   ]","[ 1.4338156  -0.2217915   0.99276054 ... -0.2498156  -1.1621717
  1.4335605 ]"
365,The janitors cleaned the offices.,The offices were cleaned by the janitors.,[ 2.5827172 -1.6627133  2.1213    ...  0.6476554 -3.5206795  1.6159122],"[ 1.8374296  -1.8316863   2.159108   ...  0.02871076 -3.4411795
  1.7018167 ]"
366,The security guards protected the building.,The building was protected by the security guards.,[ 1.5723313  3.69916    1.5758978 ... -0.7837993 -1.4070148  1.8075016],"[-0.30978674  2.9524062   0.51381063 ... -0.4314132  -1.4156895
  1.6589775 ]"
367,The maintenance workers repaired the equipment.,The equipment was repaired by the maintenance workers.,"[ 3.3104196   2.0345292   0.610206   ... -1.0460786  -3.0051575
  0.60908955]",[ 2.4558556  4.7081604  2.8627253 ... -1.1989131 -1.5839807  1.5761529]
368,The IT staff supported the technology.,The technology was supported by the IT staff.,"[ 2.227037    0.41090116  2.205442   ... -0.16129616 -2.3610642
  2.497334  ]","[ 2.074854    3.8626328   1.3533293  ... -0.33165184 -0.96865135
  0.3205886 ]"
369,The human resources department managed the employees.,The employees were managed by the human resources department.,"[ 1.306161    0.11316571  2.1726632  ... -1.4989536   0.3492113
  1.0231719 ]",[ 1.0423281  2.3993788  1.8572353 ... -1.5051559 -0.7919036  0.9925973]
370,The marketing team promoted the products.,The products were promoted by the marketing team.,"[ 0.41824526 -0.2905763   2.7152443  ... -0.2869471  -2.0704153
  3.2938228 ]","[-0.20139587  1.9412751   1.6468483  ...  0.52610576 -0.41420466
  2.276331  ]"
371,The sales team sold the goods.,The goods were sold by the sales team.,"[-0.19211845  0.01760888  4.7059264  ... -1.4167582  -1.4314277
  2.731963  ]",[-2.1362264  3.0212631  4.003247  ... -1.3868161  0.5140828  0.8426927]
372,The customers purchased the items.,The items were purchased by the customers.,"[ 0.6915982   1.7478465   1.5169557  ... -0.03048396  0.7385575
  3.9870408 ]","[-1.6844391   1.2762213   2.462889   ... -0.63860697  0.73219836
  1.995853  ]"
373,The delivery drivers delivered the packages.,The packages were delivered by the delivery drivers.,"[ 1.0873682   1.2197978   1.2302253  ... -0.55965775  0.8649103
  1.3105282 ]","[ 0.2673218   2.3453984   0.946843   ... -2.5375006   0.22620624
 -0.04995809]"
374,The shipping companies transported the goods.,The goods were transported by the shipping companies.,[-0.6638216  4.6644697  3.8632772 ... -1.3907735  1.8119643  1.3028222],[-2.3341017  4.9324026  2.8140824 ... -2.5926514  1.861372   0.7488856]
375,The warehouse workers stored the inventory.,The inventory was stored by the warehouse workers.,"[-0.01726338  0.57141715  2.8740842  ...  0.15715012  1.0900112
  1.0071733 ]","[-1.2774804   0.17946999  2.3712323  ... -0.6871416   1.0854512
  1.4122379 ]"
376,The logistics team managed the supply chain.,The supply chain was managed by the logistics team.,"[-0.20926815 -0.27242598  1.1471664  ... -1.7986894   0.39357325
  2.1889286 ]","[-0.71852076  2.176178    0.9751628  ... -2.0393922   0.25999257
  1.0388088 ]"
377,The manufacturing plant produced the products.,The products were produced by the manufacturing plant.,[-0.420311   1.2630478  1.5340718 ... -2.0382824 -2.3828351  2.8267255],"[-1.002277    2.1009517   0.28217065 ... -1.439134    0.19802535
  1.9621092 ]"
378,The factory workers assembled the parts.,The parts were assembled by the factory workers.,"[ 1.432067    1.0146474  -0.30417308 ... -1.1817027  -1.816315
  2.3608136 ]","[ 0.25105712  0.23594369  1.6818327  ... -1.1206613  -0.04344037
  2.6859808 ]"
379,The engineers designed the machinery.,The machinery was designed by the engineers.,"[-0.6874425   4.089388    0.32899264 ... -1.7484223  -2.4514692
  1.832036  ]","[-1.4680421   4.944419    0.63288695 ... -1.6996213   0.95877737
  2.5426013 ]"
380,The technicians maintained the equipment.,The equipment was maintained by the technicians.,[ 2.8830397  2.7771194  1.5064713 ... -0.9777096 -1.9870548  0.670821 ],[ 2.2667356  3.437903   3.2195358 ... -1.2201571 -1.9087003  2.021428 ]
381,The supervisors oversaw the workers.,The workers were overseen by the supervisors.,"[ 1.6398782  -0.62412083  2.1071036  ...  0.791429   -0.18746953
  3.261619  ]","[ 0.39511886  1.9814587   2.1669745  ... -0.71907496 -1.3579192
  2.0650196 ]"
382,The managers directed the teams.,The teams were directed by the managers.,"[ 1.0987324   1.1521798   0.9327052  ... -0.22468251 -0.35884115
  2.834486  ]","[ 1.1677555   0.71462137  0.55819523 ...  0.25933757 -2.1341326
  3.3492723 ]"
383,The executives made the decisions.,The decisions were made by the executives.,"[-1.6698624   2.286694   -0.3554536  ... -0.75905544  2.5914226
  1.7970756 ]","[-3.2633705   2.8031678   0.59838533 ...  0.7715302   0.57980144
  2.0035143 ]"
384,The board approved the plan.,The plan was approved by the board.,"[ 1.3632294  -0.16352844  0.56155175 ... -0.58349425 -0.21419962
  1.9637117 ]","[ 0.01197767  1.8125517   1.4477721  ... -0.4714969  -0.06664547
  2.500141  ]"
385,The shareholders owned the company.,The company was owned by the shareholders.,[-1.0407586  1.3608865  2.1561987 ... -1.6351978 -0.783559   3.2373877],[-0.5062975  1.6493926  1.0646032 ... -1.068909  -1.7324631  1.4690043]
386,The investors funded the venture.,The venture was funded by the investors.,[ 1.4712462  2.0268562  1.4659538 ... -1.0498921 -1.9339982  3.4994748],"[ 1.54583     2.4377863   1.4908333  ...  0.19032766 -1.2352164
  1.1318537 ]"
387,The artist sculpted the clay.,The clay was sculpted by the artist.,[-1.4907215  1.171135   0.9142286 ... -2.4856355  0.3947452  2.2783763],"[-2.1314917   2.0350635   1.3365285  ... -2.6907682   0.08623876
  1.5475577 ]"
388,The musician played the instrument.,The instrument was played by the musician.,"[-0.42500487  4.4261823  -0.3312033  ... -0.3851647   0.05897965
  2.780318  ]",[-1.383785   5.068781   0.6816311 ... -0.3378038  0.6924629  2.567727 ]
389,The singer sang a beautiful song.,A beautiful song was sung by the singer.,"[ 0.8497453   3.4608836   0.50862783 ... -2.2575     -0.22663048
 -0.11624301]",[-1.3030957  3.4370165 -0.2754103 ... -0.7558265 -0.5842807  1.2802336]
390,The dancer performed a graceful dance.,A graceful dance was performed by the dancer.,"[ 0.02285007 -0.32684168  0.28843492 ... -0.570722   -1.7977247
  3.7679508 ]","[-0.42640612 -0.09248267  0.69232506 ... -0.40322006 -0.6555794
  2.7235794 ]"
391,The actor portrayed the character.,The character was portrayed by the actor.,"[ 1.762648    3.6765883  -0.26527038 ...  0.7082346  -1.2645103
  3.3883858 ]","[-0.1269759   1.1487858  -0.31049654 ...  1.1398406  -1.841542
  1.7497573 ]"
392,The writer crafted a compelling story.,A compelling story was crafted by the writer.,"[-0.8112115  -0.17303059  1.3378135  ... -1.0352556   1.2731116
  1.1967572 ]","[-3.3237543   0.35693482  0.43317398 ... -0.23409298 -1.3165445
  3.132331  ]"
393,The director filmed the scene.,The scene was filmed by the director.,"[ 0.40091738  0.6432534   1.4167746  ... -0.19862157  0.506545
  4.750042  ]","[-1.1289009  -2.20906     0.1841757  ...  1.5277654  -0.79411024
  2.076643  ]"
394,The editor reviewed the manuscript.,The manuscript was reviewed by the editor.,"[ 1.8233126   0.19679217  0.5348608  ... -1.8326435   0.8857872
  2.8168783 ]",[-1.0912498  1.2626884 -0.5517944 ... -1.4280434  1.8365042  2.227343 ]
395,The publisher printed the book.,The book was printed by the publisher.,"[-1.6882749  -0.7258232   1.7000679  ... -0.52404565 -0.8638117
  3.0234878 ]","[-2.1915226   0.36504093  0.3967286  ... -0.8806286  -1.0458574
  3.3550577 ]"
396,The reader devoured the novel.,The novel was devoured by the reader.,"[ 0.7594021  -0.43959647  0.8529579  ... -0.24513856  0.29304776
  2.3043518 ]","[-2.1489499   0.6032965   2.2895455  ... -0.13242173  0.26586398
  2.4451509 ]"
397,The critic praised the performance.,The performance was praised by the critic.,"[ 5.061197    1.7410122   0.80248946 ...  0.366868   -1.1002355
  1.1215091 ]","[ 1.0712179   2.8657281  -0.90024674 ... -0.10332048 -0.48249158
  2.7264032 ]"
398,The audience applauded the actors.,The actors were applauded by the audience.,"[ 0.53070956  2.8941295  -1.5474318  ...  0.02480274  0.51811033
  3.41763   ]","[-4.1254580e-02  2.6151340e+00 -4.3924865e-01 ...  1.0401456e+00
  3.5180151e-03  3.9162903e+00]"
399,The team won the championship.,The championship was won by the team.,"[ 3.3660457   2.2999668  -0.45638743 ... -0.8800557  -1.45934
  5.971913  ]","[ 2.871759    0.01036212  1.1976391  ...  0.1872569  -1.7415949
  4.879048  ]"
400,The player scored the winning goal.,The winning goal was scored by the player.,"[ 3.897425    4.729659   -0.66301924 ... -2.3024576  -0.51694334
  6.0837235 ]",[ 1.3516123  1.2413094  0.8734737 ... -0.7619644 -2.0151072  4.4446034]
401,The coach trained the athletes.,The athletes were trained by the coach.,"[ 1.7717241   3.2505684   1.5355848  ... -0.22790027 -3.0479743
  4.7998466 ]",[ 0.7104805  6.1575656  1.3139291 ...  1.495159  -2.7187648  4.9143643]
402,The referee called a foul.,A foul was called by the referee.,[2.2047117 3.1670182 1.9332262 ... 0.1366751 2.956914  7.0335584],"[ 0.20371994  1.187049    2.2035556  ...  0.5769841  -0.3332469
  6.5315456 ]"
403,The fans cheered loudly.,Loudly was cheered by the fans.,"[-1.7372974   3.4378076  -1.241297   ... -0.12172327 -0.96458215
  4.3005576 ]","[-1.7220058   2.028337    0.02453405 ...  0.9499791   0.9126731
  1.7048692 ]"
404,The crowd roared with excitement.,Excitement was roared with by the crowd.,"[-1.9827348   4.4896655   0.59765595 ...  1.2477487   0.9092542
  2.9084816 ]","[-2.9273646   0.33679318  0.3389104  ...  1.3757659  -0.34243235
  3.2938583 ]"
405,The commentators described the game.,The game was described by the commentators.,"[-0.10544693 -1.7490267  -1.46283    ...  0.01816144 -2.5714514
  3.9468155 ]","[ 0.19108956 -1.0059677  -0.9586054  ...  0.11285829 -1.3233099
  4.218137  ]"
406,The journalist reported the news.,The news was reported by the journalist.,"[-0.85830164  3.271693    0.2999898  ... -0.3887824  -3.8256378
  3.7837553 ]","[-0.6501234   1.9510233  -0.18814063 ...  0.7876533  -3.7408895
  2.8426912 ]"
