,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
363,The meeting is efficient., The meeting is extremely efficient.,"[ 1.907861   -1.0210178   0.5494608  ... -0.8927398   0.01806469
  1.5258068 ]","[ 1.5994602  -0.8103921  -0.38847396 ... -0.4831383   0.28051654
  1.0432203 ]"
364,The team is effective., The team is very effective.,[ 2.0602238  1.2167037  1.2089633 ... -1.4726483 -3.394025   3.5651982],[ 2.6537378  1.9351197  1.4304916 ... -1.8133893 -3.4669876  3.4785721]
365,The work is excellent., The work is extremely excellent.,"[-0.2880178   1.5443763   0.7569575  ... -0.48159704  0.49921465
  1.9886233 ]","[-0.2825551   1.6067944   1.0515242  ... -0.45572543  0.79007244
  2.2987368 ]"
366,The performance is impressive., The performance is very impressive.,"[-1.0870346   0.66655284  0.3094918  ... -0.9443145  -1.9243275
  2.1191854 ]","[-0.53639066  1.1045812   0.3894774  ... -2.115644   -1.1512268
  1.0305156 ]"
367,The result is satisfactory., The result is extremely satisfactory.,"[ 0.86200696  3.1018276  -0.12666383 ... -0.71444637  0.53420776
  2.8472698 ]","[ 0.09221643  4.1606874  -0.70654136 ... -0.9341282   1.1751642
  2.471236  ]"
368,The outcome is successful., The outcome is very successful.,"[ 0.38452402  4.7971616   0.7491563  ... -1.0808167   1.2140402
  3.1659365 ]","[ 0.20568132  3.3602839   0.12219248 ... -1.4506335   0.86680526
  2.4525955 ]"
369,The project is complete., The project is finally complete.,"[ 0.42584142  0.9803548   1.7038956  ... -0.26494947 -0.08108445
  0.9913497 ]",[0.74756485 2.2518318  1.6400741  ... 0.08942575 0.3926781  1.2634296 ]
370,The task is finished., The task is nearly finished.,"[ 0.01921295  3.6429558   2.9470584  ... -0.10730807  0.46689978
  1.4800067 ]",[0.8214069  2.8628159  2.0989609  ... 0.6744044  0.68005943 2.5209024 ]
371,The assignment is challenging., The assignment is extremely challenging.,"[-2.0267854   0.607592    0.59783113 ... -0.35378736 -2.7802308
  2.1770988 ]","[-1.3372154   1.6255325   0.37818274 ...  0.03074735 -1.569204
  2.0416937 ]"
372,The deadline is approaching., The deadline is rapidly approaching.,"[-0.73716354  0.03274756  2.883576   ... -1.1348552   0.19025855
  3.869699  ]","[-0.6421066   0.23598564  2.6464527  ... -1.0749172   0.67360336
  3.4932873 ]"
373,The meeting is productive., The meeting is incredibly productive.,"[ 1.8028187  -1.4792037   0.7655306  ... -1.3596766   0.68386686
  1.5568129 ]","[ 0.81210834 -1.0889121  -0.2874428  ... -0.84534264  0.736698
  1.233513  ]"
374,The presentation is clear., The presentation is remarkably clear.,"[-0.17506877  0.19333191  1.1021633  ... -2.066524    0.91390246
  0.9754669 ]","[-1.1011994   0.06194746  0.20762622 ... -2.5868728   1.2384773
  1.6016607 ]"
375,The report is concise., The report is very concise.,"[ 0.7140006  -0.713983    0.7433068  ... -1.7835935   0.34979135
  1.3816557 ]","[ 0.05310892 -0.39706707  0.26065674 ... -1.8495814   0.3799125
  1.492925  ]"
376,The document is lengthy., The document is extremely lengthy.,"[-2.5479894  -0.11039629  0.7742289  ... -1.8533293   0.3278976
  2.009065  ]",[-2.2778144  0.3122941  0.6816409 ... -1.2025794  0.6630824  1.9453026]
377,The email is brief., The email is quite brief.,"[ 0.8228406   3.0488563   2.2431304  ... -1.4476923   0.91130173
  0.22035408]","[-0.86247104  2.7628717   2.7428143  ... -1.4301201  -0.36396065
  1.574997  ]"
378,The message is important., The message is critically important.,[-1.7184206  6.416617   1.5674384 ... -0.4422141 -1.383041   1.6857961],"[-1.2820443   8.308681    0.34543636 ... -0.8045036  -0.6380374
  1.6081424 ]"
379,The information is useful., The information is incredibly useful.,"[-1.2037323   3.9338856   1.1524976  ... -1.8923912  -0.40232682
  1.3668239 ]","[-1.7908936   3.4598005   1.0693512  ... -1.8668009  -0.07954776
  0.9552731 ]"
380,The data is accurate., The data is remarkably accurate.,"[-1.0728403   2.5248516   0.06660251 ... -1.1367518  -0.74483716
  3.24198   ]","[-1.5603977   0.98396903  0.3216074  ... -1.4513518   0.44661093
  2.2508614 ]"
381,The analysis is thorough., The analysis is very thorough.,"[ 0.8484036  -0.6231502   1.5706642  ... -1.4963255  -0.06596017
  1.8017712 ]","[ 0.47229576 -0.984953    1.2927923  ... -1.1470801  -0.39951873
  2.0566323 ]"
382,The conclusion is valid., The conclusion is undeniably valid.,"[ 1.5760624   0.83548844 -0.18653838 ... -1.3343358   1.7757337
  2.780073  ]","[-0.2159572   2.1946437  -2.049912   ... -0.80290353  1.3225372
  2.443125  ]"
383,The decision is wise., The decision is remarkably wise.,"[-0.17956582  5.6209764   0.87245005 ... -0.02134114  2.9975371
  2.7961113 ]","[-0.5582398   4.3853827   0.14010577 ... -1.1238447   2.5602682
  2.3445237 ]"
384,The choice is difficult., The choice is incredibly difficult.,"[-2.1087482   2.490319    1.7709614  ... -0.31130305 -0.652007
  2.590388  ]","[-2.115019    2.4434328   1.2466096  ...  0.12545387  0.5559766
  1.4797605 ]"
385,The option is preferable., The option is slightly preferable.,[0.60206807 3.355698   0.7154504  ... 0.23076609 1.1247791  1.453596  ],"[-0.60690635  2.22855     0.81134206 ... -0.11569309  0.4647533
  0.9748599 ]"
386,The alternative is better., The alternative is considerably better.,"[-0.8837919   5.188021    0.7647175  ...  0.14308937  0.8362546
  2.137569  ]","[-1.2544959   4.426971    0.30723095 ...  0.02182345  1.7942824
  0.8840321 ]"
387,The solution is optimal., The solution is nearly optimal.,"[ 1.0554783   4.6618586  -0.0346664  ...  0.6585639   0.81545067
  0.8536047 ]","[ 1.6699195   2.5689921  -0.1890697  ...  0.25867632  1.3247696
  1.1689698 ]"
388,The answer is correct., The answer is perfectly correct.,"[-0.69226605  3.5044327   0.48874587 ... -0.6410863  -0.03982449
  3.1542065 ]","[-0.8390549   3.9692943  -0.03910189 ... -0.11947584  0.6181043
  2.1416838 ]"
389,The response is timely., The response is very timely.,"[ 0.15655832  4.7792125   1.4067161  ... -0.10490306  0.12011771
  1.0978763 ]","[-0.33718666  3.8858068   1.3221604  ... -1.0453061  -0.01925335
  0.8852942 ]"
390,The feedback is helpful., The feedback is incredibly helpful.,"[ 0.14448659  4.4275675   1.3320143  ... -0.39186484  0.24624267
 -0.01087878]","[ 0.12436575  4.567743    1.9329729  ... -0.52319956  0.36332157
 -0.19815421]"
391,The support is excellent., The support is remarkably excellent.,"[ 2.302813    3.1006746   1.7775472  ... -0.42618695 -0.6399219
  0.80810916]","[ 1.8545545   2.7777946   1.5446011  ... -0.61706525  0.49261487
  0.51590323]"
392,The service is efficient., The service is very efficient.,[ 2.5758743  4.214614   2.404998  ... -1.0492932 -3.1059303  1.2302636],[ 2.5451925  4.3874235  2.2182033 ... -1.1546222 -1.8928461  1.2153059]
393,The system is reliable., The system is remarkably reliable.,"[ 2.56317     5.6068835   1.9114603  ...  0.41121975 -1.4332732
  3.4209316 ]",[ 1.7091688  4.1850543  1.2863109 ... -0.6468978 -1.206704   2.803811 ]
394,The process is streamlined., The process is very streamlined.,"[ 2.0816891   2.8453698   1.5035889  ... -0.26786977 -0.03855305
  2.4936385 ]","[ 2.578081    1.7352499   1.2059022  ... -0.00509604 -1.07719
  2.3092515 ]"
395,The procedure is complicated., The procedure is extremely complicated.,"[ 1.0648055   2.941664    2.2568579  ... -0.47081676 -0.65220094
  3.223559  ]","[ 0.8693016   3.3662484   1.3634611  ... -0.13380535 -0.455806
  2.8412158 ]"
396,The technology is advanced., The technology is very advanced.,[ 0.2321713  4.4203978  1.9890658 ... -0.7555319 -2.8856187  2.3496292],"[ 0.18697481  5.1860785   1.8669958  ... -1.1711768  -3.4625044
  1.7822495 ]"
397,The innovation is groundbreaking., The innovation is truly groundbreaking.,"[ 0.6302625   3.6251864   0.91397464 ... -1.1900114  -1.5769897
  0.41028038]","[ 5.0617546e-02  4.1741261e+00  9.1131711e-01 ... -1.7554389e+00
 -8.5517472e-01  1.0423859e-04]"
398,The design is elegant., The design is remarkably elegant.,"[-1.602259   -0.11604588 -0.29636565 ... -1.3427702  -1.3991897
  2.430722  ]","[-1.9647981  -0.61616826 -0.6589177  ... -1.996224   -0.81792545
  2.2720497 ]"
399,The product is high-quality., The product is very high-quality.,"[-0.11528405  4.8787937   0.40432015 ... -0.29811552  1.381193
  2.041218  ]","[-1.6454633   4.329258    0.43867564 ... -0.39380434  1.3810806
  2.0365024 ]"
400,The item is defective., The item is slightly defective.,"[-1.6131089   3.845204    1.5101521  ... -0.86183614  0.446983
  2.11907   ]","[-0.18030526  2.2097542   2.350319   ... -0.01376768 -0.47616076
  1.4904418 ]"
401,The material is durable., The material is extremely durable.,"[ 2.0325813   3.9537396   2.2265117  ... -1.3173351  -0.70258987
  1.9644226 ]","[ 1.0697659   4.196422    2.1633594  ... -1.2009615  -0.86058927
  1.6819834 ]"
402,The construction is sturdy., The construction is very sturdy.,"[ 0.23829672 -1.0600212   1.8075969  ... -0.71409583 -0.01886463
  2.9039016 ]","[-0.25839064 -1.7356573   1.5243925  ... -0.32701904 -0.25226393
  2.6632693 ]"
403,The building is impressive., The building is remarkably impressive.,"[-2.457958   -2.416929    0.7603345  ...  0.20328216 -3.4512832
  3.2421708 ]","[-2.5588696  -3.023529    0.2526909  ... -0.47869453 -2.743633
  3.166113  ]"
404,The structure is stable., The structure is very stable.,"[ 1.4884093   0.77533185  1.5254503  ...  0.02693195 -0.9523404
  2.9462173 ]","[ 0.7908778   0.03558214  0.85960156 ... -0.25761065 -0.92504233
  2.2820404 ]"
405,The foundation is weak., The foundation is slightly weak.,"[ 0.30909896  2.1549027   2.3454518  ... -0.9951724  -1.5678713
  3.2728486 ]","[ 0.19318222  0.50412256  2.5253499  ... -0.61038387 -3.358167
  2.9234383 ]"
406,The landscape is beautiful., The landscape is incredibly beautiful.,"[-0.2338779  -3.2861686   1.9970421  ... -0.93232745 -0.58893096
  2.5939682 ]","[-0.7109937  -2.9265175   2.0289965  ... -0.37581715  0.23452365
  1.7715629 ]"
407,The scenery is picturesque., The scenery is very picturesque.,"[-0.66508526 -4.155466    1.1538858  ... -0.36088413  0.41039738
  1.6026459 ]","[-0.3848059  -4.1174374   0.921807   ... -0.94584864  0.28354338
  1.3717204 ]"
408,The view is stunning., The view is incredibly stunning.,[-1.2112651 -2.433323   2.4264393 ...  1.23334   -1.3394464  3.2047153],"[-1.8561999  -1.9848703   1.0131584  ...  1.0756322  -0.79445523
  2.070358  ]"
409,The weather is pleasant., The weather is very pleasant.,[ 2.334046  -1.4544877  1.6727413 ... -1.992473  -1.7834457  2.4580956],[ 1.6222309 -1.054377   1.7780958 ... -2.409489  -2.3047528  2.3417857]
410,The climate is temperate., The climate is remarkably temperate.,"[ 2.4450157  -0.28413698  1.754388   ... -3.5580652  -1.4403461
  2.1027775 ]","[ 2.5488336  -1.2183645   0.9550333  ... -2.5574532  -0.40571955
  1.9378952 ]"
411,The temperature is comfortable., The temperature is very comfortable.,"[ 2.9153025  -1.1200612   1.6372982  ... -0.48870617 -3.541326
  2.4429755 ]","[ 1.9097508   0.86821556  1.6042887  ... -1.213648   -3.820056
  2.0740778 ]"
412,The air is clean., The air is remarkably clean.,[ 3.0918388  4.4319754  3.0636106 ... -0.9308506 -4.9252024  1.6874135],"[ 2.9320176   3.246008    2.9587123  ... -1.2891287  -4.1743226
  0.70822567]"
413,The water is pure., The water is very pure.,"[ 0.57471704  5.8062873   1.9069799  ...  0.27825958 -3.5037055
  2.2796311 ]","[ 0.5874596   4.568482    2.4069595  ...  0.22494656 -4.729185
  1.70501   ]"
414,The environment is pristine., The environment is remarkably pristine.,[ 2.0817132  1.3117507  3.0518765 ... -1.6418374 -1.0730999  2.219656 ],"[ 1.7963022   0.66921514  2.7986963  ... -1.761962   -0.72182757
  0.8707412 ]"
415,The nature is unspoiled., The nature is very unspoiled.,[ 0.8195241  0.7835348  1.1560255 ... -0.4345054 -1.9444561  2.4650989],"[ 1.0988092  -0.07850993  2.0284467  ... -1.0327971  -1.7424963
  1.7979248 ]"
416,The wilderness is vast., The wilderness is extremely vast.,"[ 0.21717186  2.0966763   2.7527025  ... -1.1896178   0.96947
  0.4737296 ]","[ 0.16883563  1.2780869   2.2151625  ... -1.1463237   1.5834144
  0.595995  ]"
417,The wildlife is abundant., The wildlife is very abundant.,"[ 0.23201942 -0.43874264  2.245938   ... -2.5688233   1.0281022
  2.4942558 ]","[-0.0681674  -0.5262998   2.7761326  ... -3.1246436   0.31718728
  2.3514497 ]"
418,The animals are diverse., The animals are extremely diverse.,"[-0.65191936  0.03104119  3.0343807  ... -2.0106952  -1.3167197
  2.9005122 ]","[-0.27290463  0.60156345  2.6236684  ... -2.3841636  -0.46374452
  2.085033  ]"
419,The plants are vibrant., The plants are very vibrant.,"[ 1.2944906  -0.7729046   1.6812     ...  0.67977965 -5.2727804
  2.4471679 ]","[ 1.050477   -0.7695379   1.2495885  ...  0.32811195 -5.483104
  2.40009   ]"
420,The ecosystem is fragile., The ecosystem is slightly fragile.,[ 0.7812004  2.6616597  3.469564  ... -2.2310748 -2.461666   3.625732 ],"[ 0.9437566   0.02063355  3.070627   ... -1.5624858  -2.9326944
  2.6113489 ]"
421,The biodiversity is rich., The biodiversity is extremely rich.,"[ 0.18352367 -0.30156374  2.5991626  ... -2.4429464  -0.4399686
  1.9942873 ]","[-0.02748614  0.28522542  2.3178577  ... -2.639827    0.17983516
  1.2696115 ]"
422,The conservation is crucial., The conservation is critically crucial.,"[ 0.6736852   3.1197045   2.6431215  ... -2.6353881   0.6280476
  0.58347666]","[ 0.90276164  4.537009    2.1690443  ... -2.219445    0.6980255
  0.98282963]"
423,The preservation is important., The preservation is incredibly important.,"[-0.06474795  3.3115783   1.7112894  ... -1.3731253   0.87355983
  0.4263425 ]","[ 0.24493273  3.5244048   1.4505898  ... -1.2761079   0.65116405
  0.22990024]"
424,The protection is necessary., The protection is very necessary.,[ 0.3846787  7.256791   1.3579903 ... -1.8838667  0.4114402  1.5436889],"[ 1.1739345   6.527637    1.5944208  ... -2.0120447   0.18805885
  0.992748  ]"
425,The effort is commendable., The effort is extremely commendable.,"[-0.538735    3.6802108   1.2806112  ... -0.67683315 -1.7718245
  0.53942925]","[-0.2438809   4.2450814   1.2414309  ... -0.44128036 -0.9434587
  0.5243001 ]"
426,The action is effective., The action is very effective.,"[ 2.0198476   5.277961    1.4255415  ...  0.04972114 -0.32989314
  2.3340812 ]",[1.8712074  6.807917   1.7547045  ... 0.11139468 0.25799507 1.7255818 ]
427,The impact is positive., The impact is extremely positive.,"[ 0.57671005  4.861627    1.8683532  ...  0.4003386  -0.10792317
  0.7872576 ]",[0.47935078 4.4363284  1.4338108  ... 0.40442356 0.07400227 0.08215572]
428,The result is measurable., The result is very measurable.,"[-0.49048257  3.6419532   0.41306692 ... -0.23959701 -0.32956913
  2.261621  ]","[-0.44935802  3.2302735  -0.04207571 ... -0.4985783  -0.18541384
  2.1946242 ]"
429,The outcome is significant., The outcome is extremely significant.,[ 0.496943   3.3011558  1.1237571 ... -0.6270251  0.6170499  1.8158805],"[ 0.12631613  3.7467022   0.51423573 ... -0.75756663  1.5941128
  1.672782  ]"
430,The achievement is remarkable., The achievement is very remarkable.,"[ 0.86701983  3.7513034   0.13515297 ... -0.7422717  -0.17777136
  2.5746584 ]","[ 1.3029636   3.9692605  -0.20077671 ... -0.72810364 -0.7434545
  1.8307415 ]"
431,The success is undeniable., The success is extremely undeniable.,"[ 0.920214    3.3660865  -0.10409482 ... -0.95179284 -0.35518187
  1.5128841 ]","[ 0.824771    3.6457481   0.08715234 ... -0.60259235  0.01475926
  1.4875802 ]"
432,The victory is sweet., The victory is incredibly sweet.,"[ 0.84548634  5.3991604   1.2931842  ...  0.22238585 -1.4690481
  3.0405638 ]","[ 1.1869837   5.487269    0.79099196 ...  0.2740993  -1.3096834
  2.4090424 ]"
433,The celebration is joyous., The celebration is very joyous.,"[-0.8296244  -1.5229176   1.6687936  ... -0.92404866 -0.7159956
  3.1426523 ]","[-0.14889035 -2.0785346   1.486627   ... -1.0959886  -1.4047148
  2.646831  ]"
434,The mood is festive., The mood is extremely festive.,[ 1.1414802 -4.331933   1.3350639 ... -0.8468691 -1.9162161  0.8714892],"[ 1.2047713  -2.524977    1.804274   ... -0.82901675 -0.60543513
  0.8982573 ]"
435,The atmosphere is lively., The atmosphere is very lively.,"[ 0.5709907  -0.62788945  1.819322   ... -0.30770478 -3.527731
  1.1415942 ]","[ 1.1006215   1.043728    2.1359746  ... -1.1640121  -4.122152
  0.73395056]"
436,The experience is memorable., The experience is extremely memorable.,"[-1.6173074   1.5342264   1.2236297  ... -0.5369309  -0.36193737
  2.5250494 ]","[-1.1267246   2.2541556   0.688797   ... -0.8236058   0.65018684
  1.7839451 ]"
437,The journey was long., The journey was incredibly long.,"[ 0.19276953 -1.0861795   2.2821813  ...  0.7000464  -0.9331509
  1.8411001 ]","[ 0.13966674 -0.79190683  1.8279219  ...  0.05143517 -0.37205276
  1.7632104 ]"
438,The trip was short., The trip was surprisingly short.,"[ 3.1071916  -0.6317687   3.1994808  ... -0.5201459   0.40491143
  1.1124761 ]",[ 3.234513  -0.7707055  1.9507436 ... -1.4809294  1.7147852  1.9661707]
439,The flight was smooth., The flight was remarkably smooth.,"[ 3.6446006   1.0907997   2.6656938  ...  0.24735227 -0.09305076
  1.7932711 ]","[ 2.4363742   1.4433893   1.6173549  ... -0.45476338 -0.2131172
  2.04005   ]"
440,The ride was bumpy., The ride was extremely bumpy.,"[-0.4013848  -1.2111424   0.6743695  ... -0.09885357  0.49796703
  0.17155321]","[-0.22452402 -1.2977601   0.07449573 ... -0.2140852   1.10463
  0.6042059 ]"
441,The drive was scenic., The drive was incredibly scenic.,"[ 1.1034533  -0.4053691   1.346054   ...  0.42231184  1.2559354
 -0.03666811]","[ 0.45274568  0.3306413   1.4207263  ...  0.74903125  1.7504059
 -0.22817248]"
442,The walk was pleasant., The walk was very pleasant.,"[ 3.4646344  -4.6957984   1.3102375  ...  0.57170993  1.0025387
  1.5315688 ]",[ 2.7163837 -3.811969   1.6040926 ...  0.5239547  1.1056468  1.5081693]
443,The hike was strenuous., The hike was extremely strenuous.,"[ 1.6679016  -2.6875107   1.5205517  ...  0.91565806  1.0366678
  3.0079634 ]",[ 1.5399901 -1.6933537  1.6498731 ...  1.1011645  1.9311571  3.1573577]
444,The climb was difficult., The climb was incredibly difficult.,[ 1.682039   0.4501605  2.946979  ...  0.6170217 -0.7793539  2.956557 ],"[ 1.8227216   0.74754876  2.3677037  ...  0.57285243 -0.07218746
  2.704939  ]"
