,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
365,The management is effective., The management is ineffective.,[ 1.9455955  1.5145859  2.2862875 ... -1.8599589 -2.4008567  1.2494646],"[ 0.84762     2.8843205   1.9040442  ... -1.2754483  -0.45706692
  1.1385481 ]"
366,The organization is efficient., The organization is inefficient.,[ 3.238912   2.6468372  2.4702163 ... -0.8994807 -3.873434   1.3945229],"[ 2.6861768   2.6887708   2.371237   ... -0.84206504 -2.476274
  0.98364276]"
367,The team is highly productive., The team is unproductive.,[ 1.527267   1.2524     1.7563814 ... -1.5531616 -3.0666459  3.461013 ],"[ 1.6123527   0.4426035   0.56920093 ... -1.0203989  -1.7244425
  3.5828648 ]"
368,The employees are dedicated., The employees are disengaged.,[ 2.0265584  3.4612331  2.7612872 ... -1.5935142 -2.5431085  2.1287336],"[ 2.3160079   1.9594871   2.6630406  ... -1.9142112   0.23431003
  1.4587277 ]"
369,The morale is high., The morale is low.,[ 2.0965734  1.575208   1.9498144 ... -2.1215374 -2.4715548  1.312576 ],[ 1.5278612  3.08443    1.7838818 ... -2.1598794 -1.6171062  1.0221263]
370,The atmosphere is positive., The atmosphere is negative.,[ 1.1264427  2.2296023  2.216807  ... -1.1238645 -2.583516   1.2141454],[ 0.4455296  4.1314516  2.2643445 ... -1.4217647 -2.3314948  1.4655461]
371,The environment is supportive., The environment is hostile.,[ 2.5946517  2.280695   3.8515632 ... -2.6323998 -1.2029274  1.625644 ],"[ 0.9263442   3.9390113   3.5620868  ... -0.73975295 -1.6301512
  1.386359  ]"
372,The culture is inclusive., The culture is exclusive.,"[ 0.89923334  0.6021625   2.8866801  ... -0.9356559  -1.0329437
  1.300251  ]","[-0.13101992  0.2395598   3.0985093  ... -0.4967863   0.7888025
  0.87873447]"
373,The relationship is strong., The relationship is strained.,"[ 1.8644965   1.7773523   1.0570537  ... -1.8865544   0.31149936
  2.8696923 ]","[ 2.2085369   1.3537291   0.21237192 ... -1.7103685  -0.09621578
  3.2348256 ]"
374,The bond is unbreakable., The bond is fragile.,"[ 0.7366819   4.6949015   2.3957474  ... -0.3364021  -0.31440386
  1.4809992 ]","[ 1.3146288   4.8470445   2.6669543  ... -1.8573744  -0.76769555
  2.742313  ]"
375,The connection is deep., The connection is superficial.,"[ 0.9756384   3.1626396   3.6277466  ...  0.21058889 -2.0646694
  2.4938743 ]","[ 1.5197084   2.8955777   4.2423763  ... -0.09498654 -0.46716395
  1.4813058 ]"
376,The feedback is constructive., The feedback is destructive.,"[ 0.23403394  4.525732    0.72306806 ... -0.6457017   0.17987399
 -0.1415286 ]","[-0.03750131  5.5157886   1.0623509  ... -0.32740614  1.4309511
 -0.10813622]"
377,The criticism is helpful., The criticism is unhelpful.,"[-0.03873505  3.5824153  -0.01798606 ... -0.7808236   0.8156317
  2.2359147 ]","[-0.8040157   3.0046833   0.29642245 ... -0.03216904  2.5853612
  1.8773851 ]"
378,The advice is sound., The advice is questionable.,[-1.7277759  4.234033   1.2631704 ... -1.4335723  1.6443367  2.0970979],[-1.3451148  3.7949378  1.3852508 ... -1.1628329  2.336769   3.2990716]
379,The support is invaluable., The support is lacking.,"[ 2.5766902   4.1200113   1.8739364  ... -0.6024386  -0.34191594
  0.06662016]","[ 1.6581326   3.5507598   1.4347517  ... -0.30324298  0.39204276
  1.0043772 ]"
380,The assistance is helpful., The assistance is unhelpful.,"[ 2.0723183   5.8550177   0.89075726 ... -1.017286    0.7341346
 -0.01348917]","[ 1.4203901   4.9583473   0.1547199  ... -0.18800913  1.2816056
  0.2244312 ]"
381,The contribution is significant., The contribution is insignificant.,"[ 1.3793077   2.5155926   0.8211187  ... -0.29605034  0.7371041
  0.40698752]",[ 2.8855305  2.281039   0.8102463 ... -0.5748953  1.6606514  0.9820669]
382,The participation is active., The participation is passive.,[ 1.8437979  2.4322639  1.9033502 ... -1.5877477 -1.8246893  2.7871137],"[ 2.1620917   3.9736264   1.4076874  ... -1.0484226   0.07984824
  1.9053646 ]"
383,The engagement is high., The engagement is low.,"[ 0.05370321  0.9675722   0.7478765  ... -1.1137784   0.03885712
  3.582449  ]",[ 0.6843436  2.517547   1.2257415 ... -1.8633163  0.8125535  2.3141685]
384,The response is prompt., The response is delayed.,"[ 0.272461    5.232875    1.6430771  ... -0.8991766  -0.28971887
  0.75384074]","[-1.8724811   3.9219174   1.7011406  ... -1.1649153  -0.02976184
  2.1578333 ]"
385,The reaction is positive., The reaction is negative.,"[ 2.628089    6.2163606   0.92167073 ... -0.42735285 -3.0830631
  3.028577  ]","[ 2.3414621   5.904611    0.26513332 ... -0.74533737 -3.1997237
  3.036883  ]"
386,The outcome is favorable., The outcome is unfavorable.,[ 1.4346753  3.9184258  1.5911019 ... -1.0791948  2.2341063  2.973991 ],"[ 0.00869787  3.8246925   1.3908355  ... -0.9356233   2.2407537
  2.569536  ]"
387,The result is successful., The result is unsuccessful.,"[ 0.10138698  4.7271223  -0.21348207 ... -1.0561504   0.9048872
  3.2730014 ]",[-1.2850891  3.9539132 -0.8908123 ... -1.7403734  1.6392624  2.5177772]
388,The impact is significant., The impact is minimal.,"[-0.39607725  4.9079046   1.866092   ...  0.72935605 -0.8939587
  0.5376983 ]","[ 0.6670878   3.7016423   1.853019   ...  0.03167114 -0.4075485
  1.0983543 ]"
389,The effect is positive., The effect is negative.,"[ 1.6706498   4.920809    1.4354731  ... -0.17714682 -0.22278881
  0.5767521 ]","[ 0.9242264   4.1052136   1.4491754  ... -0.40577683  0.04654465
  0.7344526 ]"
390,The change is beneficial., The change is detrimental.,"[-0.15169463  2.0979517   1.6517118  ...  0.7315172  -1.0783079
  0.82290685]","[-1.1087681   2.9468682   1.9950016  ...  0.8817247  -0.41302896
  1.3774885 ]"
391,The improvement is substantial., The improvement is negligible.,"[ 1.4979255   1.1536236   1.2506042  ... -0.71026176  0.1278203
  0.9613017 ]",[ 2.6521966  1.1274364  1.5687094 ... -0.7427235  1.1685889  0.9344937]
392,The progress is significant., The progress is minimal.,"[ 1.3041956   1.4803727   1.9294828  ... -0.4089974  -0.60707414
  0.87850475]","[ 0.9912721  -0.00902726  2.2326896  ... -0.24568982 -0.5366256
  1.7613571 ]"
393,The development is positive., The development is negative.,"[ 1.4816879  -1.6099794   1.8743885  ... -0.44720307 -0.8038448
  2.0505831 ]","[ 0.54834944 -0.36260325  2.1363397  ...  0.13443175 -0.12998553
  2.0101109 ]"
394,The growth is robust., The growth is stagnant.,"[ 0.78384686  0.48380893  2.763078   ... -0.49179316 -0.8648631
  1.9281635 ]","[ 0.45421076  0.8654064   2.2191389  ...  1.0219164  -1.2121384
  1.7545557 ]"
395,The decline is sharp., The decline is gradual.,"[ 1.0749029  -2.4507551  -0.14408901 ... -0.6765096   0.06548329
  3.1973104 ]","[ 2.2019577  -1.9390881   0.9223274  ...  0.20302923  0.03483063
  2.2053423 ]"
396,The increase is dramatic., The increase is modest.,"[ 0.90342665  0.23193327  0.77430606 ... -0.57847315 -0.72356033
  2.9451287 ]","[ 1.5814536  -0.43461078  1.2109305  ...  0.21411984 -0.6340409
  2.8996365 ]"
397,The decrease is substantial., The decrease is slight.,"[ 1.2968239  -0.2770639  -0.24335346 ... -0.39161626 -0.33961922
  2.497254  ]","[ 2.4776688  -0.6947888  -0.04864543 ... -0.21896806 -0.297311
  2.274158  ]"
398,The solution is effective., The solution is ineffective.,"[ 2.1429641   6.51118     0.2685414  ... -0.14785144 -0.34319574
  0.7152664 ]",[2.3838573  5.272742   0.39290768 ... 0.19220963 0.6011752  0.66374123]
399,The resolution is satisfactory., The resolution is unsatisfactory.,"[ 0.5519133   2.8411388  -0.25297078 ... -0.07926168  0.96295893
  1.945549  ]","[-1.1287898   0.45633575 -0.71232975 ... -1.1242932  -0.43690106
  0.6876365 ]"
400,The decision is sound., The decision is questionable.,"[-1.077606    4.9678326   0.75923645 ... -0.38149437  2.4697425
  3.3771596 ]",[-1.4208182  3.6410077  1.209001  ... -1.2791846  1.7207111  3.5256703]
401,The choice is wise., The choice is unwise.,[-1.1187799  3.920761   1.1260016 ...  0.3667744  1.1035343  1.4179978],[-1.2974914  4.536731   1.0740132 ...  0.9327701  1.87747    1.560234 ]
402,The judgment is fair., The judgment is unfair.,"[ 0.67812955  2.588371   -0.2953433  ... -1.0136687   0.9103817
  3.0674398 ]","[ 0.14864877  3.141603    0.00598717 ... -0.90801686  1.4814348
  2.914418  ]"
403,The assessment is accurate., The assessment is inaccurate.,"[ 1.8794537   2.523029    0.6481081  ... -1.7684183  -0.94059265
  1.6732674 ]","[ 1.0551295   2.2074654   0.29988372 ... -1.5423387  -1.276809
  1.6891407 ]"
404,The evaluation is positive., The evaluation is negative.,"[ 3.5300057   1.4620893   2.0967548  ... -2.138309   -0.20438194
  1.8459041 ]","[ 1.7861875   2.6354632   1.0773048  ... -2.1116977   0.45124602
  1.6533922 ]"
405,The review is favorable., The review is unfavorable.,"[ 3.156128   -0.12665148  0.7024945  ... -0.97189504  1.8174196
  1.602074  ]",[ 1.3990399 -0.5257629  0.7664817 ... -0.8944128  1.9815338  1.4343722]
406,The comment is insightful., The comment is irrelevant.,"[-0.7663291   1.3742685   1.3653154  ... -0.54899204  2.0778208
  0.21542093]","[-0.93861276  2.126411    2.365736   ... -1.0818193   2.9436088
  0.21637063]"
407,The observation is astute., The observation is superficial.,[-0.7143753 -1.4444914  2.5207217 ... -1.8860713 -0.9371876  2.164202 ],"[ 0.2286427  -1.2658776   2.8928094  ... -0.4231181  -0.96015966
  1.3504246 ]"
408,The experiment was a success., The experiment was a failure.,[ 2.1349375  4.459949   1.5342222 ... -0.8576288 -2.646395   1.093618 ],"[ 1.6270059   3.704871    0.9860942  ... -0.46873116 -2.0153131
  1.1005731 ]"
409,The research was groundbreaking., The research was inconsequential.,"[ 1.9912361   0.6816505   2.1270776  ... -1.2345556  -0.52243847
  1.0832108 ]",[ 2.7664506  0.5117919  1.3348278 ... -0.7363374  1.4379779  0.5851297]
410,The discovery was significant., The discovery was insignificant.,"[ 0.5442686   3.4523149   0.92657053 ... -1.5894703   0.83997965
  0.66276807]","[ 2.4341207   2.553746    1.6436012  ... -1.2920382   1.4939858
  0.60278946]"
411,The innovation was transformative., The innovation was useless.,"[ 0.8944744   4.5057564   1.2687117  ... -0.9643564  -0.43212566
 -0.28947338]",[ 0.9679289  4.1010485  1.0849708 ... -1.2241777  1.9651581 -0.5221962]
412,The invention was revolutionary., The invention was a flop.,"[ 2.065635    4.591905    1.4788816  ... -1.7181866   0.6358429
 -0.45057434]","[ 2.1348855   2.5253725   0.71588975 ... -1.0531292   0.7781094
  0.05626347]"
413,The technology is cutting-edge., The technology is outdated.,"[ 0.3375838   4.881534    1.9282526  ... -0.60666054 -3.0139077
  1.5116829 ]",[ 1.1693532  5.1585975  1.590312  ... -1.1890295 -1.8745457  1.1712329]
414,The software is reliable., The software is buggy.,"[ 3.6924427   5.2391586   1.4269203  ... -1.4854114  -0.38279277
  2.16804   ]","[ 1.7404369   3.6714985   1.5511746  ... -1.4946202  -0.76136464
  2.185805  ]"
415,The system is efficient., The system is inefficient.,"[ 2.3793235   5.264666    1.673938   ...  0.13446872 -2.122718
  2.6666162 ]","[ 1.4898857   4.7060614   1.6298397  ... -0.21679077 -1.6811192
  2.624722  ]"
416,The process is streamlined., The process is cumbersome.,"[ 2.0816891   2.8453698   1.5035889  ... -0.26786977 -0.03855305
  2.4936385 ]","[ 2.1518958   1.992959    1.8291013  ... -0.41349977 -0.8653983
  2.4853785 ]"
417,The design is elegant., The design is clunky.,"[-1.602259   -0.11604588 -0.29636565 ... -1.3427702  -1.3991897
  2.430722  ]","[-1.0420264  -1.0003061   1.4424957  ... -0.63651836  0.05516982
  0.9798827 ]"
418,The architecture is sophisticated., The architecture is simplistic.,[-1.6635765 -1.8493865  1.5035208 ... -1.2299745 -1.8413578  3.0120735],"[ 0.14783254 -2.1999478   1.7320305  ... -0.8914753  -0.1381394
  1.8416277 ]"
419,The construction is solid., The construction is shoddy.,"[-0.3837996  -0.56726116  1.6758229  ... -0.29177713 -0.12243686
  2.4577837 ]","[-0.0781768  -2.6600208   1.9462068  ... -0.11531103  0.10848325
  2.4217217 ]"
420,The materials are durable., The materials are brittle.,[ 1.646827   3.6108317  1.161204  ... -1.3966339 -1.07505    1.9391372],[ 0.7888211  3.824017   1.1640552 ... -2.3089933 -1.0248086  2.1467292]
421,The craftsmanship is exquisite., The craftsmanship is poor.,"[-1.9445454   0.03854917  1.4006875  ... -1.3604505   0.481314
  3.2396896 ]",[-2.0576952 -0.2352992  1.4588491 ... -1.2613002  1.5199289  2.512925 ]
422,The product is high-quality., The product is low-quality.,"[-0.11528405  4.8787937   0.40432015 ... -0.29811552  1.381193
  2.041218  ]",[-1.4303213  4.5249033  0.8570595 ... -0.7303701  1.9635878  1.3893968]
423,The service is exceptional., The service is terrible.,[ 1.7073958  3.2227943  1.9214737 ... -0.769012  -2.178834   1.4862216],"[ 0.7667835   4.225452    1.8367907  ... -0.14711553 -0.75011045
  2.2765222 ]"
424,The support is outstanding., The support is inadequate.,[ 2.0537944  3.1131842  1.8750525 ... -0.6686293 -0.4893182  0.4962367],"[ 2.2270374   4.376086    1.6869959  ... -0.33358264  0.4656857
  1.20209   ]"
425,The experience is positive., The experience is negative.,"[ 0.0861434   1.9061306   1.4729644  ... -0.9945566   0.18590899
  2.4629922 ]","[-0.71715087  2.1819026   1.5318383  ... -0.4721756   1.1761825
  2.1137762 ]"
426,The outcome is favorable., The outcome is unfavorable.,[ 1.4346753  3.9184258  1.5911019 ... -1.0791948  2.2341063  2.973991 ],"[ 0.00869787  3.8246925   1.3908355  ... -0.9356233   2.2407537
  2.569536  ]"
427,The result is successful., The result is unsuccessful.,"[ 0.10138698  4.7271223  -0.21348207 ... -1.0561504   0.9048872
  3.2730014 ]",[-1.2850891  3.9539132 -0.8908123 ... -1.7403734  1.6392624  2.5177772]
428,The impact is significant., The impact is negligible.,"[-0.39607725  4.9079046   1.866092   ...  0.72935605 -0.8939587
  0.5376983 ]",[0.945506  3.7451255 1.8861889 ... 0.1010406 0.1519289 1.2241352]
429,The effect is positive., The effect is negative.,"[ 1.6706498   4.920809    1.4354731  ... -0.17714682 -0.22278881
  0.5767521 ]","[ 0.9242264   4.1052136   1.4491754  ... -0.40577683  0.04654465
  0.7344526 ]"
430,The change is beneficial., The change is detrimental.,"[-0.15169463  2.0979517   1.6517118  ...  0.7315172  -1.0783079
  0.82290685]","[-1.1087681   2.9468682   1.9950016  ...  0.8817247  -0.41302896
  1.3774885 ]"
431,The improvement is remarkable., The improvement is minimal.,"[ 1.2727107   1.8588021   1.149543   ... -0.5730975   0.06134667
  1.1454893 ]",[ 1.8829578  0.5802004  1.2582563 ... -0.8121525  0.5693001  0.6126081]
432,The progress is substantial., The progress is insignificant.,[ 0.9470148  0.9180853  1.9034446 ... -0.559369  -0.5415243  1.1091793],"[ 1.9603851   1.1479499   2.528881   ... -0.12172572 -0.21561642
  1.6488155 ]"
433,The development is positive., The development is concerning.,"[ 1.4816879  -1.6099794   1.8743885  ... -0.44720307 -0.8038448
  2.0505831 ]","[-0.90639126 -1.0339136   1.6731117  ... -0.22305205 -1.0563884
  1.9723995 ]"
434,The growth is impressive., The growth is stagnant.,"[ 0.14608331  0.48285255  2.2111628  ... -0.1581717  -0.89432156
  1.9710907 ]","[ 0.45421076  0.8654064   2.2191389  ...  1.0219164  -1.2121384
  1.7545557 ]"
435,The decline is sharp., The decline is gradual.,"[ 1.0749029  -2.4507551  -0.14408901 ... -0.6765096   0.06548329
  3.1973104 ]","[ 2.2019577  -1.9390881   0.9223274  ...  0.20302923  0.03483063
  2.2053423 ]"
436,The increase is dramatic., The increase is minimal.,"[ 0.90342665  0.23193327  0.77430606 ... -0.57847315 -0.72356033
  2.9451287 ]","[ 1.4414052   0.5988504   0.8291497  ...  0.03348664 -0.20700344
  2.3939059 ]"
437,The decrease is substantial., The decrease is slight.,"[ 1.2968239  -0.2770639  -0.24335346 ... -0.39161626 -0.33961922
  2.497254  ]","[ 2.4776688  -0.6947888  -0.04864543 ... -0.21896806 -0.297311
  2.274158  ]"
438,The solution is effective., The solution is ineffective.,"[ 2.1429641   6.51118     0.2685414  ... -0.14785144 -0.34319574
  0.7152664 ]",[2.3838573  5.272742   0.39290768 ... 0.19220963 0.6011752  0.66374123]
439,The resolution is satisfactory., The resolution is unsatisfactory.,"[ 0.5519133   2.8411388  -0.25297078 ... -0.07926168  0.96295893
  1.945549  ]","[-1.1287898   0.45633575 -0.71232975 ... -1.1242932  -0.43690106
  0.6876365 ]"
440,The decision is wise., The decision is unwise.,"[-0.17956582  5.6209764   0.87245005 ... -0.02134114  2.9975371
  2.7961113 ]","[-1.0546818   5.4272904   0.95163256 ... -0.40654603  2.5895622
  3.5143328 ]"
441,The choice is excellent., The choice is poor.,"[-1.4603376   2.2556605   1.1289188  ...  0.0765233   0.58111894
  1.8213062 ]","[-1.7975231   3.1591976   1.4638293  ... -0.03656469  2.2038846
  1.5897486 ]"
442,The selection is appropriate., The selection is inappropriate.,[0.56501234 0.82849085 0.92213976 ... 0.4345457  0.9901638  2.005423  ],[0.7861857  2.109966   1.1805469  ... 0.02901187 1.5710443  1.3782402 ]
443,The judgment is fair., The judgment is unfair.,"[ 0.67812955  2.588371   -0.2953433  ... -1.0136687   0.9103817
  3.0674398 ]","[ 0.14864877  3.141603    0.00598717 ... -0.90801686  1.4814348
  2.914418  ]"
444,The assessment is accurate., The assessment is inaccurate.,"[ 1.8794537   2.523029    0.6481081  ... -1.7684183  -0.94059265
  1.6732674 ]","[ 1.0551295   2.2074654   0.29988372 ... -1.5423387  -1.276809
  1.6891407 ]"
445,The evaluation is positive., The evaluation is negative.,"[ 3.5300057   1.4620893   2.0967548  ... -2.138309   -0.20438194
  1.8459041 ]","[ 1.7861875   2.6354632   1.0773048  ... -2.1116977   0.45124602
  1.6533922 ]"
446,The review is favorable., The review is unfavorable.,"[ 3.156128   -0.12665148  0.7024945  ... -0.97189504  1.8174196
  1.602074  ]",[ 1.3990399 -0.5257629  0.7664817 ... -0.8944128  1.9815338  1.4343722]
447,The comment is insightful., The comment is unhelpful.,"[-0.7663291   1.3742685   1.3653154  ... -0.54899204  2.0778208
  0.21542093]","[-0.93572885  1.4761918   1.7800817  ...  0.20634672  2.644729
 -0.44316787]"
